	Lettre1	Bloc	Paires	OrdreAlea	Lettre2	n	rating.response_mean	rating.response_raw	rating.response_std	rating.rt_mean	rating.rt_raw	rating.rt_std	order	numPs
4443	w	4	w w	0.979632518	w	1	1	1	0	2.102999926	2.102999926	0	16	E
4453	h	4	h m	0.964214332	m	1	0.709999979	0.709999979	0	3.635999918	3.635999918	0	17	E
4463	h	4	h t	0.938904767	t	1	0.209999993	0.209999993	0	2.503999949	2.503999949	0	18	E
4473	z	4	z j	0.316593289	j	1	0	0	0	1.952000022	1.952000022	0	19	E
4483	i	4	i d	0.530496179	d	1	0	0	0	0.852999985	0.852999985	0	20	E
4493	n	4	n y	0.796902469	y	1	0.109999999	0.109999999	0	3.203000069	3.203000069	0	21	E
4503	v	4	v q	0.975243924	q	1	0	0	0	2.019999981	2.019999981	0	22	E
4515	c	4	c o	0.132213108	o	1	0	0	0	2.019000053	2.019000053	0	23	E
4523	e	4	e e	0.345438757	e	1	1	1	0	1.853000045	1.853000045	0	24	E
4533	x	4	x d	0.868779388	d	1	0.529999971	0.529999971	0	2.186000109	2.186000109	0	25	E
4543	i	4	i n	0.543477613	n	1	0	0	0	3.368999958	3.368999958	0	26	E
4553	f	4	f d	0.743546241	d	1	0.379999995	0.379999995	0	2.854000092	2.854000092	0	27	E
4563	u	4	u l	0.920277214	l	1	0	0	0	1.519999981	1.519999981	0	28	E
4573	r	4	r d	0.89809332	d	1	0.460000008	0.460000008	0	1.835999966	1.835999966	0	29	E
4583	x	4	x b	0.969640421	b	1	0.109999999	0.109999999	0	2.203000069	2.203000069	0	30	E
4593	t	4	t e	0.719778412	e	1	0.119999997	0.119999997	0	2.368999958	2.368999958	0	31	E
4603	e	4	e h	0.660926559	h	1	0.01	0.01	0	2.701999903	2.701999903	0	32	E
4615	g	4	g b	0.37055442	b	1	0.460000008	0.460000008	0	2.969000101	2.969000101	0	33	E
4623	n	4	n q	0.22885603	q	1	0.01	0.01	0	2.020999908	2.020999908	0	34	E
4633	p	4	p y	0.049080103	y	1	0.170000002	0.170000002	0	5.052000046	5.052000046	0	35	E
4643	z	4	z k	0.660070534	k	1	0	0	0	1.853000045	1.853000045	0	36	E
4653	e	4	e k	0.94120147	k	1	0	0	0	1.235999942	1.235999942	0	37	E
4663	l	4	l h	0.52439915	h	1	0.469999999	0.469999999	0	1.968999982	1.968999982	0	38	E
4673	p	4	p p	0.179635231	p	1	1	1	0	1.370000005	1.370000005	0	39	E
4683	s	4	s a	0.514360209	a	1	0.519999981	0.519999981	0	4.918000221	4.918000221	0	40	E
4693	w	4	w u	0.035606285	u	1	0	0	0	1.68599999	1.68599999	0	41	E
4703	y	4	y y	0.449421654	y	1	1	1	0	1.671000004	1.671000004	0	42	E
4715	g	4	g j	0.295010588	j	1	0.529999971	0.529999971	0	3.436000109	3.436000109	0	43	E
4723	j	4	j k	0.765492916	k	1	0.01	0.01	0	1.985999942	1.985999942	0	44	E
4733	c	4	c k	0.971812352	k	1	0	0	0	2.371000052	2.371000051	0	45	E
4743	b	4	b f	0.873608657	f	1	0.25999999	0.25999999	0	3.302000046	3.302000046	0	46	E
4753	j	4	j q	0.971625301	q	1	0.129999995	0.129999995	0	3.719000101	3.719000101	0	47	E
4763	i	4	i a	0.567792992	a	1	0	0	0	2.769999981	2.769999981	0	48	E
4773	o	4	o p	0.59631478	p	1	0	0	0	1.253999949	1.253999949	0	49	E
4783	f	4	f s	0.181518583	s	1	0.370000005	0.370000005	0	2.885999918	2.885999918	0	50	E
4793	q	4	q p	0.185671845	p	1	0.219999999	0.219999999	0	2.686000109	2.686000109	0	51	E
4893	l	5	l c	0.613036965	c	1	0.540000021	0.540000021	0	2.085999966	2.085999966	0	0	E
4903	i	5	i l	0.140380201	l	1	0.25	0.25	0	1.585999966	1.585999966	0	1	E
4915	o	5	o k	0.150404359	k	1	0	0	0	2.302000046	2.302000046	0	2	E
4923	b	5	b i	0.694545609	i	1	0	0	0	1.118999958	1.118999958	0	3	E
4933	d	5	d n	0.553616689	n	1	0.159999996	0.159999996	0	2.052999973	2.052999973	0	4	E
4943	u	5	u r	0.046583711	r	1	0.430000007	0.430000007	0	2.286999941	2.286999941	0	5	E
4953	h	5	h p	0.522454666	p	1	0.50999999	0.50999999	0	2.653000116	2.653000116	0	6	E
4963	b	5	b k	0.82299345	k	1	0.02	0.02	0	1.452999949	1.452999949	0	7	E
4973	h	5	h a	0.677036012	a	1	0.349999994	0.349999994	0	3.201999903	3.201999903	0	8	E
4983	e	5	e c	0.289392924	c	1	0	0	0	4.985000134	4.985000134	0	9	E
4993	l	5	l w	0.43785053	w	1	0	0	0	1.036999941	1.036999941	0	10	E
5003	m	5	m e	0.747862178	e	1	0	0	0	1.618999958	1.618999958	0	11	E
5015	f	5	f x	0.507819269	x	1	0.479999989	0.479999989	0	1.68599999	1.68599999	0	12	E
5023	h	5	h u	0.318789222	u	1	0.540000021	0.540000021	0	2.069000006	2.069000006	0	13	E
5033	m	5	m v	0.155274601	v	1	0.449999988	0.449999988	0	3.66899991	3.66899991	0	14	E
5043	o	5	o l	0.594181207	l	1	0.01	0.01	0	1.786000013	1.786000013	0	15	E
5053	m	5	m t	0.251355247	t	1	0.360000014	0.360000014	0	8.135000229	8.135000229	0	16	E
5063	e	5	e m	0.932171093	m	1	0.159999996	0.159999996	0	7.151000023	7.151000023	0	17	E
5073	k	5	k w	0.415434508	w	1	0.079999998	0.079999998	0	1.769000053	1.769000053	0	18	E
5083	l	5	l m	0.856268879	m	1	0.460000008	0.460000008	0	3.187000036	3.187000036	0	19	E
5093	n	5	n p	0.434533858	p	1	0.180000007	0.180000007	0	1.835999966	1.835999966	0	20	E
5103	b	5	b a	0.130233974	a	1	0.340000004	0.340000004	0	19.34799957	19.34799957	0	21	E
5115	v	5	v f	0.602104139	f	1	0.400000006	0.400000006	0	3.41899991	3.41899991	0	22	E
5123	v	5	v o	0.511861278	o	1	0.209999993	0.209999993	0	9.282999992	9.282999992	0	23	E
5133	j	5	j p	0.389041505	p	1	0.460000008	0.460000008	0	1.536000013	1.536000013	0	24	E
5143	w	5	w h	0.926300793	h	1	0.189999998	0.189999998	0	0.82099998	0.82099998	0	25	E
5153	y	5	y l	0.685419814	l	1	0.189999998	0.189999998	0	1.486999989	1.486999989	0	26	E
5163	i	5	i o	0.365985143	o	1	0.419999987	0.419999987	0	1.503000021	1.503000021	0	27	E
5173	j	5	j b	0.200653199	b	1	0.439999998	0.439999998	0	2.187999964	2.187999964	0	28	E
5183	j	5	j m	0.366159138	m	1	0.159999996	0.159999996	0	2.319000006	2.319000006	0	29	E
5193	h	5	h e	0.653821686	e	1	0.330000013	0.330000013	0	1.802999973	1.802999973	0	30	E
5203	s	5	s n	0.675635329	n	1	0.209999993	0.209999993	0	1.021000028	1.021000028	0	31	E
5215	h	5	h d	0.101641453	d	1	0.5	0.5	0	2.186000109	2.186000109	0	32	E
5223	v	5	v k	0.28164435	k	1	0.129999995	0.129999995	0	1.370000005	1.370000005	0	33	E
5233	p	5	p c	0.621709248	c	1	0.519999981	0.519999981	0	1.503000021	1.503000021	0	34	E
5243	z	5	z g	0.161759813	g	1	0.150000006	0.150000006	0	1.370000005	1.370000005	0	35	E
5253	t	5	t y	0.158131525	y	1	0.600000024	0.600000024	0	1.370000005	1.370000005	0	36	E
5263	i	5	i q	0.566406728	q	1	0.150000006	0.150000006	0	1.235999942	1.235999942	0	37	E
5273	h	5	h k	0.547096632	k	1	0	0	0	1.636000037	1.636000037	0	38	E
5283	t	5	t d	0.620798657	d	1	0	0	0	1.620000005	1.620000005	0	39	E
5293	t	5	t x	0.160083799	x	1	0.400000006	0.400000006	0	1.66900003	1.66900003	0	40	E
5303	w	5	w n	0.918699668	n	1	0.07	0.07	0	2.585999966	2.585999966	0	41	E
5313	g	5	g c	0.55129927	c	1	0.07	0.07	0	2.269000053	2.269000053	0	42	E
5323	u	5	u n	0.306024651	n	1	0.540000021	0.540000021	0	1.269999981	1.269999981	0	43	E
5333	i	5	i x	0.154510312	x	1	0.680000007	0.680000007	0	1.386000037	1.386000037	0	44	E
5343	f	5	f u	0.980036091	u	1	0.059999999	0.059999999	0	1.452999949	1.452999949	0	45	E
5353	i	5	i g	0.919243441	g	1	0.150000006	0.150000006	0	1.286000013	1.286000013	0	46	E
5363	z	5	z y	0.540457557	y	1	0.01	0.01	0	2.086999893	2.086999893	0	47	E
5373	w	5	w r	0.440041484	r	1	0.02	0.02	0	2.302000046	2.302000046	0	48	E
5383	c	5	c u	0.770494103	u	1	0	0	0	2.769000053	2.769000053	0	49	E
5393	t	5	t m	0.367734966	m	1	0.150000006	0.150000006	0	3.586999893	3.586999893	0	50	E
5403	h	5	h r	0.108780843	r	1	0.449999988	0.449999988	0	1.802999973	1.802999973	0	51	E
5503	j	6	j t	0.161892865	t	1	0	0	0	6.534999847	6.534999847	0	0	E
5513	i	6	i c	0.751439581	c	1	0.25	0.25	0	1.88499999	1.88499999	0	1	E
5523	s	6	s w	0.927490611	w	1	0.02	0.02	0	1.919999957	1.919999957	0	2	E
5533	d	6	d d	0.16497049	d	1	1	1	0	1.671000004	1.671000004	0	3	E
5543	t	6	t s	0.068249699	s	1	0.25	0.25	0	1.68599999	1.68599999	0	4	E
5553	e	6	e d	0.332080342	d	1	0	0	0	2.019000053	2.019000053	0	5	E
5563	s	6	s u	0.107110627	u	1	0.01	0.01	0	2.552999973	2.552999973	0	6	E
5573	f	6	f l	0.850797467	l	1	0.270000011	0.270000011	0	1.18599999	1.18599999	0	7	E
5583	k	6	k u	0.961829934	u	1	0.469999999	0.469999999	0	2.802999973	2.802999973	0	8	E
5593	t	6	t b	0.103790544	b	1	0.01	0.01	0	1.753999949	1.753999949	0	9	E
5603	l	6	l j	0.726948561	j	1	0.319999993	0.319999993	0	1.636000037	1.636000037	0	10	E
5613	m	6	m o	0.955176054	o	1	0	0	0	2.002000093	2.002000093	0	11	E
5623	o	6	o c	0.746667389	c	1	0.100000001	0.100000001	0	1.636000037	1.636000037	0	12	E
5633	w	6	w i	0.438082552	i	1	0.039999999	0.039999999	0	3.019000053	3.019000053	0	13	E
5643	w	6	w c	0.106291955	c	1	0	0	0	2.101999998	2.101999998	0	14	E
5653	g	6	g o	0.641146136	o	1	0	0	0	1.684999943	1.684999943	0	15	E
5663	m	6	m j	0.132737244	j	1	0	0	0	1.835999966	1.835999966	0	16	E
5673	j	6	j h	0.755137117	h	1	0.349999994	0.349999994	0	1.952999949	1.952999949	0	17	E
5683	w	6	w o	0.135523103	o	1	0.01	0.01	0	1.937000036	1.937000036	0	18	E
5693	t	6	t l	0.729099599	l	1	0.300000012	0.300000012	0	1.82099998	1.82099998	0	19	E
5703	o	6	o w	0.92099392	w	1	0	0	0	2.969000101	2.969000101	0	20	E
5713	j	6	j e	0.807789467	e	1	0.189999998	0.189999998	0	1.687000036	1.687000036	0	21	E
5723	v	6	v a	0.370903524	a	1	0	0	0	1.368999958	1.368999958	0	22	E
5733	e	6	e l	0.141648136	l	1	0.01	0.01	0	2.519000053	2.519000053	0	23	E
5743	a	6	a v	0.850444126	v	1	0.150000006	0.150000006	0	1.838000059	1.838000059	0	24	E
5753	r	6	r w	0.379622316	w	1	0.039999999	0.039999999	0	1.769000053	1.769000053	0	25	E
5763	u	6	u k	0.681075894	k	1	0.300000012	0.300000012	0	1.386000037	1.386000037	0	26	E
5773	r	6	r h	0.16223371	h	1	0.540000021	0.540000021	0	3.701999903	3.701999903	0	27	E
5783	q	6	q x	0.471792503	x	1	0.419999987	0.419999987	0	2.569000006	2.569000006	0	28	E
5793	m	6	m y	0.109122354	y	1	0.419999987	0.419999987	0	7.084000111	7.084000111	0	29	E
5803	v	6	v g	0.245048043	g	1	0.209999993	0.209999993	0	1.404000044	1.404000044	0	30	E
5813	m	6	m m	0.710181086	m	1	1	1	0	1.753000021	1.753000021	0	31	E
5823	x	6	x u	0.723565748	u	1	0.209999993	0.209999993	0	2.868000031	2.868000031	0	32	E
5833	b	6	b r	0.1633517	r	1	0.170000002	0.170000002	0	2.16899991	2.16899991	0	33	E
5843	o	6	o t	0.125319376	t	1	0	0	0	1.587000012	1.587000012	0	34	E
5853	t	6	t a	0.28371487	a	1	0.189999998	0.189999998	0	2.469000101	2.469000101	0	35	E
5863	b	6	b h	0.243975974	h	1	0.860000014	0.860000014	0	2.90199995	2.90199995	0	36	E
5873	a	6	a n	0.767136406	n	1	0.419999987	0.419999987	0	1.636999965	1.636999965	0	37	E
5883	r	6	r l	0.027212354	l	1	0.109999999	0.109999999	0	1.93599999	1.93599999	0	38	E
5893	r	6	r z	0.545961012	z	1	0.25999999	0.25999999	0	7.618000031	7.618000031	0	39	E
5903	f	6	f a	0.33833138	a	1	0.469999999	0.469999999	0	1.569000006	1.569000006	0	40	E
5913	v	6	v c	0.811734674	c	1	0.119999997	0.119999997	0	1.286000013	1.286000013	0	41	E
5923	d	6	d e	0.227315318	e	1	0.180000007	0.180000007	0	1.386999965	1.386999965	0	42	E
5933	d	6	d k	0.808150136	k	1	0	0	0	1.235999942	1.235999942	0	43	E
5943	n	6	n o	0.627675577	o	1	0.059999999	0.059999999	0	0.769999981	0.769999981	0	44	E
5953	q	6	q a	0.738260559	a	1	0.050000001	0.050000001	0	1.052999973	1.052999973	0	45	E
5963	r	6	r i	0.658465276	i	1	0.469999999	0.469999999	0	1.57099998	1.57099998	0	46	E
5973	r	6	r q	0.412128799	q	1	0.07	0.07	0	1.30400002	1.30400002	0	47	E
5983	j	6	j d	0.323062197	d	1	0.270000011	0.270000011	0	1.43599999	1.43599999	0	48	E
5993	q	6	q w	0.348496329	w	1	0	0	0	1.18599999	1.18599999	0	49	E
6003	x	6	x z	0.273281279	z	1	0	0	0	1.18599999	1.18599999	0	50	E
6013	q	6	q k	0.12863744	k	1	0	0	0	0.653999984	0.653999984	0	51	E
6113	a	7	a u	0.724636123	u	1	0.07	0.07	0	1.452999949	1.452999949	0	0	E
6123	x	7	x v	0.58355327	v	1	0.129999995	0.129999995	0	0.870000005	0.870000005	0	1	E
6133	a	7	a q	0.719467088	q	1	0.109999999	0.109999999	0	1.103000045	1.103000045	0	2	E
6143	r	7	r j	0.382644122	j	1	0.079999998	0.079999998	0	1.968999982	1.968999982	0	3	E
6153	y	7	y f	0.708672831	f	1	0.449999988	0.449999988	0	3.135999918	3.135999918	0	4	E
6163	t	7	t h	0.337346169	h	1	0.159999996	0.159999996	0	1.287999988	1.287999988	0	5	E
6173	a	7	a o	0.310272431	o	1	0	0	0	1.302999973	1.302999973	0	6	E
6183	y	7	y d	0.928764079	d	1	0.159999996	0.159999996	0	2.020999908	2.020999908	0	7	E
6193	w	7	w z	0.339077475	z	1	0	0	0	1.853000045	1.853000045	0	8	E
6203	z	7	z z	0.485011482	z	1	1	1	0	1.68599999	1.68599999	0	9	E
6215	p	7	p w	0.15777636	w	1	0.230000004	0.230000004	0	1.735999942	1.735999942	0	10	E
6223	p	7	p v	0.809062101	v	1	0.170000002	0.170000002	0	1.319000006	1.319000006	0	11	E
6233	x	7	x l	0.677868694	l	1	0.5	0.5	0	4.352000237	4.352000237	0	12	E
6243	s	7	s g	0.304841746	g	1	0.769999981	0.769999981	0	2.41899991	2.41899991	0	13	E
6253	f	7	f b	0.850830166	b	1	0.150000006	0.150000006	0	2.052999973	2.052999973	0	14	E
6263	i	7	i m	0.636233467	m	1	0.150000006	0.150000006	0	1.470000029	1.470000029	0	15	E
6273	j	7	j v	0.766257585	v	1	0.050000001	0.050000001	0	1.337000012	1.337000012	0	16	E
6283	m	7	m n	0.101370454	n	1	0.579999983	0.579999983	0	1.386999965	1.386999965	0	17	E
6293	d	7	d w	0.510402271	w	1	0	0	0	1.452000022	1.452000022	0	18	E
6303	r	7	r t	0.807145755	t	1	0	0	0	0.93599999	0.93599999	0	19	E
6315	q	7	q g	0.569142357	g	1	0	0	0	0.736999989	0.736999989	0	20	E
6323	m	7	m f	0.18996593	f	1	0.670000017	0.670000017	0	1.437999964	1.437999964	0	21	E
6333	r	7	r b	0.263276301	b	1	0.200000003	0.200000003	0	1.218999982	1.218999982	0	22	E
6343	n	7	n e	0.567440168	e	1	0.039999999	0.039999999	0	2.302999973	2.302999973	0	23	E
6353	z	7	z f	0.00668353	f	1	0.01	0.01	0	2.687000036	2.687000036	0	24	E
6363	f	7	f z	0.393453785	z	1	0.01	0.01	0	2.119999886	2.119999886	0	25	E
6373	n	7	n v	0.629029271	v	1	0.239999995	0.239999995	0	2.403000116	2.403000116	0	26	E
6383	m	7	m q	0.739742742	q	1	0.039999999	0.039999999	0	1.652999997	1.652999997	0	27	E
6393	e	7	e x	0.497307571	x	1	0.460000008	0.460000008	0	3.252000093	3.252000093	0	28	E
6403	e	7	e j	0.425667854	j	1	0	0	0	1.904000044	1.904000044	0	29	E
6415	o	7	o a	0.414210767	a	1	0	0	0	0.652999997	0.652999997	0	30	E
6423	c	7	c m	0.969641195	m	1	0.360000014	0.360000014	0	1.218999982	1.218999982	0	31	E
6433	y	7	y c	0.355418185	c	1	0.289999992	0.289999992	0	2.019000053	2.019000053	0	32	E
6443	w	7	w b	0.057113249	b	1	0.200000003	0.200000003	0	2.819000006	2.819000006	0	33	E
6453	a	7	a d	0.246176477	d	1	0	0	0	0.986999989	0.986999989	0	34	E
6463	q	7	q e	0.503289867	e	1	0.050000001	0.050000001	0	1.302999973	1.302999973	0	35	E
6473	h	7	h y	0.799644571	y	1	0.230000004	0.230000004	0	0.837000012	0.837000012	0	36	E
6483	o	7	o m	0.93440022	m	1	0.319999993	0.319999993	0	1.286999941	1.286999941	0	37	E
6493	b	7	b d	0.464305079	d	1	0.540000021	0.540000021	0	2.503000021	2.503000021	0	38	E
6503	u	7	u x	0.830998905	x	1	0.239999995	0.239999995	0	3.019000053	3.019000053	0	39	E
6515	j	7	j j	0.949581433	j	1	1	1	0	1.30400002	1.30400002	0	40	E
6523	q	7	q l	0.563822769	l	1	0.850000024	0.850000024	0	2.003999949	2.003999949	0	41	E
6533	c	7	c l	0.568739975	l	1	0.819999993	0.819999993	0	1.468999982	1.468999982	0	42	E
6543	f	7	f w	0.637445998	w	1	0.519999981	0.519999981	0	2.036999941	2.036999941	0	43	E
6553	q	7	q z	0.446417612	z	1	0.170000002	0.170000002	0	2.703000069	2.703000069	0	44	E
6563	y	7	y o	0.734459996	o	1	0.02	0.02	0	1.371000052	1.371000051	0	45	E
6573	h	7	h l	0.299756473	l	1	0.02	0.02	0	2.802000046	2.802000046	0	46	E
6583	m	7	m h	0.938293964	h	1	0.699999988	0.699999988	0	1.235999942	1.235999942	0	47	E
6593	h	7	h z	0.949025292	z	1	0.74000001	0.74000001	0	2.385999918	2.385999918	0	48	E
6603	u	7	u w	0.201568945	w	1	0.029999999	0.029999999	0	1.519000053	1.519000053	0	49	E
6613	r	7	r y	0.702330194	y	1	0.059999999	0.059999999	0	1.235999942	1.235999942	0	50	E
6623	d	7	d a	0.11900955	a	1	0.209999993	0.209999993	0	4.034999847	4.034999847	0	51	E
6723	b	8	b p	0.670215991	p	1	1	1	0	4.269000053	4.269000053	0	0	E
6733	m	8	m k	0.883182035	k	1	0.709999979	0.709999979	0	1.636000037	1.636000037	0	1	E
6743	k	8	k c	0.08449235	c	1	0.029999999	0.029999999	0	2.036000013	2.036000013	0	2	E
6753	m	8	m r	0.216153543	r	1	0.800000012	0.800000012	0	2.602999926	2.602999926	0	3	E
6763	l	8	l z	0.969263145	z	1	0.07	0.07	0	1.003999949	1.003999949	0	4	E
6773	x	8	x y	0.021791458	y	1	0.400000006	0.400000006	0	1.235999942	1.235999942	0	5	E
6783	j	8	j x	0.766137515	x	1	0.170000002	0.170000002	0	0.802999973	0.802999973	0	6	E
6793	i	8	i t	0.209630356	t	1	0.449999988	0.449999988	0	1.103000045	1.103000045	0	7	E
6803	s	8	s e	0.489319032	e	1	0.02	0.02	0	1.036999941	1.036999941	0	8	E
6815	q	8	q c	0.529790366	c	1	0.289999992	0.289999992	0	0.93599999	0.93599999	0	9	E
6823	l	8	l s	0.159652241	s	1	0.639999986	0.639999986	0	1.353000045	1.353000045	0	10	E
6833	x	8	x e	0.656292379	e	1	0.170000002	0.170000002	0	1.136000037	1.136000037	0	11	E
6843	z	8	z c	0.884194928	c	1	0.25	0.25	0	1.169999957	1.169999957	0	12	E
6853	h	8	h q	0.854930998	q	1	0.140000001	0.140000001	0	1.052999973	1.052999973	0	13	E
6863	r	8	r v	0.748716043	v	1	0.059999999	0.059999999	0	1.753000021	1.753000021	0	14	E
6873	g	8	g n	0.314477854	n	1	0.529999971	0.529999971	0	1.452999949	1.452999949	0	15	E
6883	e	8	e n	0.148521337	n	1	0.090000004	0.090000004	0	1.452999949	1.452999949	0	16	E
6893	b	8	b j	0.900008412	j	1	0.449999988	0.449999988	0	1.886999965	1.886999965	0	17	E
6903	j	8	j g	0.342535542	g	1	0.720000029	0.720000029	0	1.485000014	1.485000014	0	18	E
6915	y	8	y e	0.312875932	e	1	0.200000003	0.200000003	0	1.536000013	1.536000013	0	19	E
6923	g	8	g e	0.86930157	e	1	0.189999998	0.189999998	0	1.368999958	1.368999958	0	20	E
6933	i	8	i v	0.592291315	v	1	0.550000012	0.550000012	0	3.420000076	3.420000076	0	21	E
6943	o	8	o d	0.401820357	d	1	0.01	0.01	0	1.120000005	1.120000005	0	22	E
6953	x	8	x g	0.778688474	g	1	0.02	0.02	0	0.819999993	0.819999993	0	23	E
6963	p	8	p b	0.878627442	b	1	0.99000001	0.99000001	0	2.654000044	2.654000044	0	24	E
6973	d	8	d q	0.438220611	q	1	0.280000001	0.280000001	0	1.886000037	1.886000037	0	25	E
6983	z	8	z n	0.275585891	n	1	0.159999996	0.159999996	0	1.085999966	1.085999966	0	26	E
6993	j	8	j s	0.048938196	s	1	0.790000021	0.790000021	0	1.802000046	1.802000046	0	27	E
7003	b	8	b c	0.813511127	c	1	0.569999993	0.569999993	0	1.769999981	1.769999981	0	28	E
7015	b	8	b o	0.583266005	o	1	0	0	0	1.66900003	1.66900003	0	29	E
7023	y	8	y b	0.875916985	b	1	0	0	0	2.969000101	2.969000101	0	30	E
7033	e	8	e q	0.831723686	q	1	0	0	0	2.352999926	2.352999926	0	31	E
7043	k	8	k j	0.49458167	j	1	0	0	0	0.903999984	0.903999984	0	32	E
7053	x	8	x r	0.556964873	r	1	0.400000006	0.400000006	0	1.319000006	1.319000006	0	33	E
7063	u	8	u y	0.065335099	y	1	0.159999996	0.159999996	0	1.851999998	1.851999998	0	34	E
7073	p	8	p l	0.251614759	l	1	0.119999997	0.119999997	0	1.235999942	1.235999942	0	35	E
7083	k	8	k t	0.347440635	t	1	0	0	0	1.753000021	1.753000021	0	36	E
7093	a	8	a m	0.772634571	m	1	0.400000006	0.400000006	0	1.404999971	1.404999971	0	37	E
7103	c	8	c n	0.449055186	n	1	0.159999996	0.159999996	0	1.019999981	1.019999981	0	38	E
7115	v	8	v z	0.894382634	z	1	0.109999999	0.109999999	0	2.302999973	2.302999973	0	39	E
7123	v	8	v j	0.546969284	j	1	0.050000001	0.050000001	0	1.802000046	1.802000046	0	40	E
7133	a	8	a b	0.79117154	b	1	0.25	0.25	0	1.220000029	1.220000029	0	41	E
7143	w	8	w l	0.522658161	l	1	0.180000007	0.180000007	0	1.452999949	1.452999949	0	42	E
7153	x	8	x c	0.777574274	c	1	0.039999999	0.039999999	0	1.370000005	1.370000005	0	43	E
7163	b	8	b n	0.068012185	n	1	0.550000012	0.550000012	0	1.636999965	1.636999965	0	44	E
7173	c	8	c g	0.453610051	g	1	0.189999998	0.189999998	0	1.120000005	1.120000005	0	45	E
7183	o	8	o i	0.300905236	i	1	0.059999999	0.059999999	0	1.253000021	1.253000021	0	46	E
7193	r	8	r a	0.717608172	a	1	0.050000001	0.050000001	0	1.886000037	1.886000037	0	47	E
7203	w	8	w p	0.837305357	p	1	0.01	0.01	0	1.521000028	1.521000028	0	48	E
7213	n	8	n g	0.570379189	g	1	0.479999989	0.479999989	0	1.536999941	1.536999941	0	49	E
7223	l	8	l b	0.891710854	b	1	0.370000005	0.370000005	0	1.07099998	1.07099998	0	50	E
7233	s	8	s c	0.811765798	c	1	0.050000001	0.050000001	0	0.953999996	0.953999996	0	51	E
7333	s	9	s r	0.05575169	r	1	0.330000013	0.330000013	0	6.518000126	6.518000126	0	0	E
7343	w	9	w t	0.956061704	t	1	0.239999995	0.239999995	0	2.019000053	2.019000053	0	1	E
7353	p	9	p s	0.20415913	s	1	0.140000001	0.140000001	0	1.269999981	1.269999981	0	2	E
7363	z	9	z p	0.485511507	p	1	0.090000004	0.090000004	0	0.885999978	0.885999978	0	3	E
7373	u	9	u e	0.875881564	e	1	0.090000004	0.090000004	0	1.235999942	1.235999942	0	4	E
7383	y	9	y p	0.782570621	p	1	0.209999993	0.209999993	0	1.088000059	1.088000059	0	5	E
7393	g	9	g d	0.270226152	d	1	0.360000014	0.360000014	0	0.686999977	0.686999977	0	6	E
7403	h	9	h h	0.240270627	h	1	1	1	0	1.837000012	1.837000012	0	7	E
7415	f	9	f c	0.6026255	c	1	0.100000001	0.100000001	0	1.036000013	1.036000013	0	8	E
7423	x	9	x t	0.495295473	t	1	0.389999986	0.389999986	0	1.003000021	1.003000021	0	9	E
7433	z	9	z i	0.39944055	i	1	0.109999999	0.109999999	0	1.003000021	1.003000021	0	10	E
7443	b	9	b t	0.60997963	t	1	0	0	0	1.720000029	1.720000029	0	11	E
7453	j	9	j l	0.218361467	l	1	0.579999983	0.579999983	0	2.104000092	2.104000092	0	12	E
7463	x	9	x j	0.996093999	j	1	0.330000013	0.330000013	0	1.019999981	1.019999981	0	13	E
7473	w	9	w y	0.345824759	y	1	0.150000006	0.150000006	0	0.91900003	0.91900003	0	14	E
7483	y	9	y n	0.994669308	n	1	0.140000001	0.140000001	0	0.720000029	0.720000029	0	15	E
7493	u	9	u z	0.907513615	z	1	0.07	0.07	0	1.187000036	1.187000036	0	16	E
7503	p	9	p g	0.471546542	g	1	0.600000024	0.600000024	0	1.337000012	1.337000012	0	17	E
7515	d	9	d i	0.951251658	i	1	0.230000004	0.230000004	0	0.968999982	0.968999982	0	18	E
7523	c	9	c a	0.734774175	a	1	0.230000004	0.230000004	0	0.903999984	0.903999984	0	19	E
7533	y	9	y g	0.07797705	g	1	0	0	0	2.203999996	2.203999996	0	20	E
7543	o	9	o q	0.221543134	q	1	0	0	0	0.703000009	0.703000009	0	21	E
7553	t	9	t j	0.096007586	j	1	0	0	0	1.103000045	1.103000045	0	22	E
7563	e	9	e w	0.942084362	w	1	0	0	0	2.351999998	2.351999998	0	23	E
7573	o	9	o r	0.360114673	r	1	0	0	0	1.205000043	1.205000043	0	24	E
7583	q	9	q t	0.014490164	t	1	0.50999999	0.50999999	0	3.470000029	3.470000029	0	25	E
7593	q	9	q b	0.978193983	b	1	0.059999999	0.059999999	0	1.652999997	1.652999997	0	26	E
7603	i	9	i w	0.914602783	w	1	0.370000005	0.370000005	0	1.820000052	1.820000052	0	27	E
7615	l	9	l n	0.513197652	n	1	0.129999995	0.129999995	0	0.986000001	0.986000001	0	28	E
7623	z	9	z b	0.043190452	b	1	0	0	0	1.904000044	1.904000044	0	29	E
7633	a	9	a z	0.911603206	z	1	0.25	0.25	0	1.004999995	1.004999995	0	30	E
7643	e	9	e o	0.923024258	o	1	0.02	0.02	0	1.603000045	1.603000045	0	31	E
7653	d	9	d f	0.327662722	f	1	0.050000001	0.050000001	0	0.771000028	0.771000028	0	32	E
7663	n	9	n b	0.550577375	b	1	0.25	0.25	0	0.920000017	0.920000017	0	33	E
7673	u	9	u g	0.376410242	g	1	0.090000004	0.090000004	0	1.103000045	1.103000045	0	34	E
7683	z	9	z u	0.372834734	u	1	0.079999998	0.079999998	0	1.952999949	1.952999949	0	35	E
