Ref	Paire	Cible	n	rating.response_mean	rating.response_raw	rating.response_std	rating.rt_mean	rating.rt_raw	rating.rt_std	order	numPs
l	l m	m	1	0.629999995232	0.629999995231628	0	1.73800003529	1.73800003528595	0	19	12
a	a n	n	1	0.289999991655	0.28999999165535	0	1.15499997139	1.15499997138977	0	37	12
c	c b	b	1	0.00999999977648	0.00999999977648258	0	2.28699994087	2.28699994087219	0	17	12
t	t e	e	1	0.449999988079	0.449999988079071	0	1.10500001907	1.10500001907349	0	58	12
k	k s	s	1	0.550000011921	0.550000011920929	0	1.95500004292	1.95500004291534	0	69	12
L	L K	K	1	0.0599999986589	0.0599999986588955	0	1.05499994755	1.05499994754791	0	22	12
F	F B	B	1	0.25	0.25	0	1.10500001907	1.10500001907349	0	11	12
I	I I	I	1	0.980000019073	0.980000019073486	0	4.37099981308	4.37099981307983	0	25	12
m	m a	a	1	0.629999995232	0.629999995231628	0	0.920000016689	0.920000016689301	0	52	12
N	N P	P	1	0.0599999986589	0.0599999986588955	0	1.0720000267	1.07200002670288	0	40	12
O	O E	E	1	0.540000021458	0.540000021457672	0	1.1210000515	1.12100005149841	0	63	12
H	H K	K	1	0.730000019073	0.730000019073486	0	2.38700008392	2.38700008392334	0	68	12
N	N C	C	1	0.449999988079	0.449999988079071	0	0.97000002861	0.970000028610229	0	16	12
c	c a	a	1	0.0500000007451	0.0500000007450581	0	0.737999975681	0.737999975681305	0	67	12
i	i v	v	1	0.0399999991059	0.0399999991059303	0	1.58800005913	1.58800005912781	0	70	12
q	q l	l	1	0.449999988079	0.449999988079071	0	1.23800003529	1.23800003528595	0	12	12
H	H O	O	1	0.180000007153	0.180000007152557	0	1.50300002098	1.50300002098083	0	53	12
k	k z	z	1	0.409999996424	0.409999996423721	0	1.88800001144	1.88800001144409	0	45	12
l	l a	a	1	0	0	0	0.638999998569	0.638999998569489	0	33	12
f	f a	a	1	0.070000000298	0.0700000002980232	0	3.25200009346	3.25200009346008	0	48	12
P	P D	D	1	0.119999997318	0.119999997317791	0	1.42100000381	1.4210000038147	0	27	12
f	f e	e	1	0.0500000007451	0.0500000007450581	0	0.822000026703	0.822000026702881	0	66	12
Z	Z L	L	1	0	0	0	0.638999998569	0.638999998569489	0	35	12
C	C I	I	1	0.0500000007451	0.0500000007450581	0	1.20500004292	1.20500004291534	0	20	12
t	t f	f	1	0.0599999986589	0.0599999986588955	0	1.62199997902	1.62199997901917	0	59	12
H	H C	C	1	0.5	0.5	0	1.22200000286	1.22200000286102	0	51	12
z	z r	r	1	0.0799999982119	0.0799999982118607	0	1.83599996567	1.83599996566772	0	46	12
g	g t	t	1	0	0	0	0.455000013113	0.455000013113022	0	34	12
d	d m	m	1	0.810000002384	0.810000002384186	0	1.58800005913	1.58800005912781	0	4	12
K	K R	R	1	0	0	0	1.93799996376	1.93799996376038	0	26	12
Y	Y H	H	1	0	0	0	2.06999993324	2.0699999332428	0	0	12
j	j z	z	1	0.709999978542	0.709999978542328	0	1.6210000515	1.62100005149841	0	47	12
T	T J	J	1	0.019999999553	0.0199999995529652	0	1.3710000515	1.37100005149841	0	71	12
o	o y	y	1	0.0299999993294	0.0299999993294477	0	1.70500004292	1.70500004291534	0	60	12
g	g z	z	1	0.280000001192	0.280000001192093	0	1.48899996281	1.4889999628067	0	43	12
l	l u	u	1	0	0	0	0.954999983311	0.954999983310699	0	36	12
T	T I	I	1	0.119999997318	0.119999997317791	0	1.48899996281	1.4889999628067	0	49	12
l	l v	v	1	0.00999999977648	0.00999999977648258	0	1.73800003529	1.73800003528595	0	8	12
H	H I	I	1	0.0599999986589	0.0599999986588955	0	2.00500011444	2.00500011444092	0	28	12
H	H R	R	1	0.0599999986589	0.0599999986588955	0	0.771000027657	0.771000027656555	0	41	12
Q	Q E	E	1	0.070000000298	0.0700000002980232	0	1.30400002003	1.30400002002716	0	55	12
I	I P	P	1	0.490000009537	0.490000009536743	0	1.3710000515	1.37100005149841	0	54	12
Y	Y Y	Y	1	0.980000019073	0.980000019073486	0	2.37199997902	2.37199997901917	0	44	12
q	q z	z	1	0.620000004768	0.620000004768372	0	1.3370000124	1.33700001239777	0	39	12
A	A D	D	1	0.0599999986589	0.0599999986588955	0	0.788999974728	0.788999974727631	0	21	12
s	s h	h	1	0.00999999977648	0.00999999977648258	0	0.771000027657	0.771000027656555	0	10	12
G	G B	B	1	0.00999999977648	0.00999999977648258	0	0.837999999523	0.837999999523163	0	9	12
p	p k	k	1	0.589999973774	0.589999973773956	0	1.30499994755	1.30499994754791	0	7	12
L	L Y	Y	1	0.15000000596	0.150000005960464	0	0.920000016689	0.920000016689301	0	38	12
F	F M	M	1	0.509999990463	0.509999990463257	0	1.42200005054	1.42200005054474	0	31	12
G	G Y	Y	1	0.0500000007451	0.0500000007450581	0	1.92100000381	1.9210000038147	0	65	12
V	V Y	Y	1	0.070000000298	0.0700000002980232	0	1.22000002861	1.22000002861023	0	64	12
m	m j	j	1	0	0	0	1.8370000124	1.83700001239777	0	15	12
J	J B	B	1	0.0299999993294	0.0299999993294477	0	0.470999985933	0.470999985933304	0	62	12
U	U G	G	1	0.540000021458	0.540000021457672	0	1.8710000515	1.87100005149841	0	30	12
B	B K	K	1	0.409999996424	0.409999996423721	0	1.23800003529	1.23800003528595	0	14	12
Q	Q N	N	1	0.0900000035763	0.0900000035762787	0	0.871999979019	0.871999979019165	0	3	12
K	K I	I	1	0.070000000298	0.0700000002980232	0	0.638000011444	0.638000011444092	0	56	12
Z	Z E	E	1	0.119999997318	0.119999997317791	0	1.05499994755	1.05499994754791	0	50	12
g	g q	q	1	0.639999985695	0.639999985694885	0	1.63800001144	1.63800001144409	0	66	12
I	I Z	Z	1	0.0900000035763	0.0900000035762787	0	1.00300002098	1.00300002098083	0	6	12
t	t h	h	1	0.109999999404	0.109999999403954	0	0.437999993563	0.437999993562698	0	24	12
G	G H	H	1	0.15000000596	0.150000005960464	0	0.488000005484	0.488000005483627	0	27	12
s	s m	m	1	0.280000001192	0.280000001192093	0	2.42100000381	2.4210000038147	0	49	12
R	R G	G	1	0.15000000596	0.150000005960464	0	0.989000022411	0.989000022411346	0	26	12
Q	Q G	G	1	0.0799999982119	0.0799999982118607	0	0.853999972343	0.853999972343445	0	9	12
B	B G	G	1	0.0799999982119	0.0799999982118607	0	0.737999975681	0.737999975681305	0	64	12
D	D P	P	1	0.189999997616	0.189999997615814	0	1.38699996471	1.38699996471405	0	40	12
I	I J	J	1	0.0799999982119	0.0799999982118607	0	1.40499997139	1.40499997138977	0	37	12
p	p g	g	1	0.159999996424	0.159999996423721	0	1.60500001907	1.60500001907349	0	33	12
r	r l	l	1	0.0599999986589	0.0599999986588955	0	1.58800005913	1.58800005912781	0	0	12
z	z h	h	1	0.280000001192	0.280000001192093	0	1.0720000267	1.07200002670288	0	61	12
v	v q	q	1	0.469999998808	0.469999998807907	0	1.13800001144	1.13800001144409	0	31	12
C	C O	O	1	0.159999996424	0.159999996423721	0	0.736000001431	0.736000001430511	0	3	12
d	d r	r	1	0.180000007153	0.180000007152557	0	1.52100002766	1.52100002765656	0	51	12
Q	Q A	A	1	0.189999997616	0.189999997615814	0	1.18900001049	1.18900001049042	0	44	12
A	A G	G	1	0.0500000007451	0.0500000007450581	0	0.522000014782	0.522000014781952	0	56	12
J	J Q	Q	1	0.170000001788	0.170000001788139	0	0.671000003815	0.671000003814697	0	20	12
u	u j	j	1	0.409999996424	0.409999996423721	0	1.20500004292	1.20500004291534	0	29	12
L	L N	N	1	0.0799999982119	0.0799999982118607	0	1.0379999876	1.03799998760223	0	7	12
f	f n	n	1	0.070000000298	0.0700000002980232	0	0.620999991894	0.620999991893768	0	68	12
S	S Q	Q	1	0.170000001788	0.170000001788139	0	0.855000019073	0.855000019073486	0	19	12
M	M A	A	1	0.0500000007451	0.0500000007450581	0	1.95399999619	1.9539999961853	0	54	12
I	I O	O	1	0.159999996424	0.159999996423721	0	3.07100009918	3.07100009918213	0	2	12
P	P J	J	1	0.0799999982119	0.0799999982118607	0	0.671000003815	0.671000003814697	0	8	12
M	M H	H	1	0.0799999982119	0.0799999982118607	0	1.43700003624	1.43700003623962	0	63	12
z	z j	j	1	0.790000021458	0.790000021457672	0	0.638000011444	0.638000011444092	0	16	12
G	G U	U	1	0.870000004768	0.870000004768372	0	1.77199995518	1.77199995517731	0	39	12
C	C U	U	1	0.0599999986589	0.0599999986588955	0	0.837999999523	0.837999999523163	0	1	12
T	T F	F	1	0.280000001192	0.280000001192093	0	1.16999995708	1.16999995708466	0	35	12
B	B L	L	1	0.419999986887	0.419999986886978	0	0.987999975681	0.987999975681305	0	18	12
g	g l	l	1	0.310000002384	0.310000002384186	0	1.7879999876	1.78799998760223	0	17	12
l	l f	f	1	0.239999994636	0.239999994635582	0	1.17100000381	1.1710000038147	0	11	12
e	e v	v	1	0.070000000298	0.0700000002980232	0	1.33800005913	1.33800005912781	0	67	12
G	G F	F	1	0.180000007153	0.180000007152557	0	0.986999988556	0.986999988555908	0	5	12
k	k o	o	1	0.109999999404	0.109999999403954	0	0.470999985933	0.470999985933304	0	23	12
F	F F	F	1	1	1	0	1.88800001144	1.88800001144409	0	48	12
a	a h	h	1	0.790000021458	0.790000021457672	0	1.27100002766	1.27100002765656	0	15	12
Q	Q K	K	1	0.180000007153	0.180000007152557	0	1.33599996567	1.33599996566772	0	47	12
t	t d	d	1	0.730000019073	0.730000019073486	0	1.97000002861	1.97000002861023	0	28	12
c	c r	r	1	0.509999990463	0.509999990463257	0	2.28800010681	2.28800010681152	0	58	12
P	P B	B	1	0.509999990463	0.509999990463257	0	1.15499997139	1.15499997138977	0	32	12
U	U F	F	1	0.77999997139	0.779999971389771	0	1.72000002861	1.72000002861023	0	34	12
D	D S	S	1	0.15000000596	0.150000005960464	0	1.40499997139	1.40499997138977	0	59	12
d	d o	o	1	0.759999990463	0.759999990463257	0	1.50499999523	1.50499999523163	0	42	12
y	y i	i	1	0.769999980927	0.769999980926514	0	1.70500004292	1.70500004291534	0	53	12
M	M V	V	1	0.730000019073	0.730000019073486	0	1.38800001144	1.38800001144409	0	46	12
f	f z	z	1	0.550000011921	0.550000011920929	0	1.02199995518	1.02199995517731	0	12	12
A	A I	I	1	0.370000004768	0.370000004768372	0	3.63700008392	3.63700008392334	0	38	12
c	c h	h	1	0.280000001192	0.280000001192093	0	0.93900001049	0.939000010490417	0	50	12
H	H Z	Z	1	0.0500000007451	0.0500000007450581	0	1.03699994087	1.03699994087219	0	55	12
o	o g	g	1	0.600000023842	0.600000023841858	0	1.67200005054	1.67200005054474	0	57	12
b	b l	l	1	0.159999996424	0.159999996423721	0	1.43799996376	1.43799996376038	0	30	12
O	O Z	Z	1	0.0599999986589	0.0599999986588955	0	3.06999993324	3.0699999332428	0	4	12
D	D D	D	1	0.97000002861	0.970000028610229	0	2.03800010681	2.03800010681152	0	21	12
T	T G	G	1	0.620000004768	0.620000004768372	0	1.65400004387	1.65400004386902	0	13	12
u	u o	o	1	0.119999997318	0.119999997317791	0	1.38800001144	1.38800001144409	0	22	12
i	i u	u	1	0.620000004768	0.620000004768372	0	1.47099995613	1.47099995613098	0	69	12
p	p d	d	1	0.709999978542	0.709999978542328	0	1.02100002766	1.02100002765656	0	36	12
K	K Y	Y	1	0.0599999986589	0.0599999986588955	0	1.33800005913	1.33800005912781	0	14	12
p	p v	v	1	0.129999995232	0.129999995231628	0	1.42100000381	1.4210000038147	0	62	12
k	k e	e	1	0.769999980927	0.769999980926514	0	0.986999988556	0.986999988555908	0	25	12
s	s s	s	1	1	1	0	1.22200000286	1.22200000286102	0	52	12
J	J K	K	1	0.310000002384	0.310000002384186	0	1.22099995613	1.22099995613098	0	45	12
D	D G	G	1	0.0799999982119	0.0799999982118607	0	0.754999995232	0.754999995231628	0	65	12
h	h l	l	1	0.0799999982119	0.0799999982118607	0	0.437999993563	0.437999993562698	0	10	12
y	y d	d	1	0.490000009537	0.490000009536743	0	0.954999983311	0.954999983310699	0	60	12
R	R R	R	1	0.980000019073	0.980000019073486	0	2.45499992371	2.45499992370605	0	41	12
M	M J	J	1	0.52999997139	0.529999971389771	0	1.66999995708	1.66999995708466	0	43	12
E	E E	E	1	1	1	0	1.43599998951	1.43599998950958	0	71	12
E	E K	K	1	0.180000007153	0.180000007152557	0	2.53800010681	2.53800010681152	0	70	12
Y	Y A	A	1	0	0	0	1.52199995518	1.52199995517731	0	19	13
E	E H	H	1	0.0399999991059	0.0399999991059303	0	6.50299978256	6.50299978256226	0	48	13
G	G O	O	1	0	0	0	2.38700008392	2.38700008392334	0	58	13
v	v j	j	1	0.129999995232	0.129999995231628	0	8.10299968719	8.10299968719482	0	6	13
o	o c	c	1	0	0	0	1.67100000381	1.6710000038147	0	23	13
S	S R	R	1	0.140000000596	0.140000000596046	0	13.1009998322	13.1009998321533	0	12	13
C	C A	A	1	0.180000007153	0.180000007152557	0	7.23600006104	7.23600006103516	0	3	13
U	U E	E	1	0	0	0	1.98800003529	1.98800003528595	0	46	13
u	u v	v	1	0.20000000298	0.200000002980232	0	6.60300016403	6.60300016403198	0	21	13
T	T M	M	1	0	0	0	10.7510004044	10.7510004043579	0	20	13
j	j a	a	1	0	0	0	2.38700008392	2.38700008392334	0	71	13
V	V H	H	1	0.230000004172	0.230000004172325	0	6.3189997673	6.31899976730347	0	60	13
I	I K	K	1	0.0399999991059	0.0399999991059303	0	5.82000017166	5.82000017166138	0	69	13
E	E U	U	1	0	0	0	1.95399999619	1.9539999961853	0	15	13
k	k i	i	1	0.449999988079	0.449999988079071	0	7.61899995804	7.61899995803833	0	38	13
O	O F	F	1	0	0	0	2.81999993324	2.8199999332428	0	65	13
F	F Z	Z	1	0.5	0.5	0	5.10300016403	5.10300016403198	0	59	13
s	s a	a	1	0	0	0	7.03599977493	7.03599977493286	0	39	13
C	C Z	Z	1	0	0	0	1.6210000515	1.62100005149841	0	40	13
j	j r	r	1	0	0	0	2.8029999733	2.80299997329712	0	42	13
F	F H	H	1	0	0	0	5.25299978256	5.25299978256226	0	52	13
b	b p	p	1	0.490000009537	0.490000009536743	0	9.50199985504	9.5019998550415	0	5	13
l	l n	n	1	0	0	0	6.11899995804	6.11899995803833	0	1	13
U	U M	M	1	0	0	0	7.1859998703	7.18599987030029	0	31	13
o	o z	z	1	0.0399999991059	0.0399999991059303	0	4.71999979019	4.71999979019165	0	56	13
T	T H	H	1	0	0	0	3.5529999733	3.55299997329712	0	30	13
v	v z	z	1	0	0	0	4.18699979782	4.18699979782104	0	14	13
V	V O	O	1	0	0	0	6.23600006104	6.23600006103516	0	8	13
r	r v	v	1	0	0	0	6.35300016403	6.35300016403198	0	51	13
o	o a	a	1	0	0	0	1.70500004292	1.70500004291534	0	13	13
D	D A	A	1	0	0	0	1.92200005054	1.92200005054474	0	70	13
s	s j	j	1	0	0	0	4.32000017166	4.32000017166138	0	25	13
A	A O	O	1	0	0	0	2.6210000515	2.62100005149841	0	57	13
V	V Z	Z	1	0.589999973774	0.589999973773956	0	4.86899995804	4.86899995803833	0	53	13
R	R O	O	1	0	0	0	3.05399990082	3.05399990081787	0	45	13
o	o l	l	1	0.839999973774	0.839999973773956	0	4.67000007629	4.67000007629395	0	16	13
b	b z	z	1	0	0	0	3.56999993324	3.5699999332428	0	35	13
o	o n	n	1	0	0	0	11.7829999924	11.7829999923706	0	0	13
C	C F	F	1	0.170000001788	0.170000001788139	0	15.3500003815	15.3500003814697	0	7	13
v	v b	b	1	0.230000004172	0.230000004172325	0	21.4479999542	21.4479999542236	0	2	13
s	s f	f	1	0	0	0	4.28700017929	4.28700017929077	0	44	13
y	y m	m	1	0.189999997616	0.189999997615814	0	5.05200004578	5.05200004577637	0	34	13
K	K D	D	1	0	0	0	2.36999988556	2.36999988555908	0	64	13
K	K P	P	1	0.0299999993294	0.0299999993294477	0	12.5	12.5	0	22	13
h	h v	v	1	0	0	0	2.23799991608	2.23799991607666	0	61	13
G	G V	V	1	0	0	0	2.70399999619	2.7039999961853	0	67	13
L	L M	M	1	0.0500000007451	0.0500000007450581	0	18.8649997711	18.8649997711182	0	18	13
k	k d	d	1	0	0	0	3.26999998093	3.26999998092651	0	17	13
O	O S	S	1	0	0	0	2.58800005913	2.58800005912781	0	68	13
y	y g	g	1	0	0	0	2.35400009155	2.35400009155273	0	62	13
e	e z	z	1	0	0	0	3.1210000515	3.12100005149841	0	55	13
G	G A	A	1	0	0	0	9.23499965668	9.23499965667725	0	50	13
r	r r	r	1	1	1	0	2.27099990845	2.27099990844727	0	54	13
E	E B	B	1	0.0599999986589	0.0599999986588955	0	4.37099981308	4.37099981307983	0	43	13
r	r p	p	1	0	0	0	5.70300006866	5.70300006866455	0	29	13
t	t z	z	1	0.0900000035763	0.0900000035762787	0	6.63500022888	6.63500022888184	0	28	13
m	m m	m	1	1	1	0	4.12099981308	4.12099981307983	0	47	13
j	j y	y	1	0	0	0	2.88700008392	2.88700008392334	0	36	13
Z	Z O	O	1	0	0	0	2.33800005913	2.33800005912781	0	26	13
C	C C	C	1	1	1	0	3.65199995041	3.65199995040894	0	49	13
T	T K	K	1	0.5	0.5	0	9.48600006104	9.48600006103516	0	4	13
f	f r	r	1	0	0	0	3.5529999733	3.55299997329712	0	33	13
z	z y	y	1	0.00999999977648	0.00999999977648258	0	14.2840003967	14.2840003967285	0	9	13
Y	Y S	S	1	0.620000004768	0.620000004768372	0	5.51900005341	5.51900005340576	0	32	13
A	A S	S	1	0	0	0	3.36999988556	3.36999988555908	0	24	13
H	H U	U	1	0	0	0	2.38800001144	2.38800001144409	0	63	13
q	q c	c	1	0	0	0	9.81900024414	9.81900024414062	0	10	13
B	B H	H	1	0	0	0	2.51900005341	2.51900005340576	0	37	13
F	F N	N	1	0.419999986887	0.419999986886978	0	5.46999979019	5.46999979019165	0	66	13
f	f v	v	1	0	0	0	6.0689997673	6.06899976730347	0	41	13
Z	Z P	P	1	0	0	0	2.78699994087	2.78699994087219	0	27	13
O	O O	O	1	1	1	0	2.58800005913	2.58800005912781	0	11	13
I	I M	M	1	0	0	0	1.40499997139	1.40499997138977	0	48	13
M	M L	L	1	0	0	0	0.686999976635	0.686999976634979	0	38	13
z	z l	l	1	0	0	0	1.5379999876	1.53799998760223	0	65	13
Z	Z D	D	1	0.109999999404	0.109999999403954	0	2.40499997139	2.40499997138977	0	24	13
y	y u	u	1	0	0	0	1.2879999876	1.28799998760223	0	52	13
r	r a	a	1	0	0	0	1.35399997234	1.35399997234344	0	55	13
q	q u	u	1	0	0	0	0.772000014782	0.772000014781952	0	30	13
B	B Z	Z	1	0	0	0	1.0720000267	1.07200002670288	0	35	13
f	f q	q	1	0.209999993443	0.209999993443489	0	2.97199988365	2.97199988365173	0	5	13
z	z s	s	1	0	0	0	1.48800003529	1.48800003528595	0	62	13
y	y r	r	1	0	0	0	2.07100009918	2.07100009918213	0	41	13
U	U D	D	1	0	0	0	1.53900003433	1.53900003433228	0	16	13
n	n t	t	1	0	0	0	16.6499996185	16.6499996185303	0	17	13
v	v h	h	1	0	0	0	1.55400002003	1.55400002002716	0	59	13
z	z n	n	1	0	0	0	1.08800005913	1.08800005912781	0	22	13
z	z i	i	1	0	0	0	0.936999976635	0.936999976634979	0	6	13
R	R K	K	1	0	0	0	1.22099995613	1.22099995613098	0	23	13
P	P Q	Q	1	0	0	0	1.65499997139	1.65499997138977	0	54	13
q	q f	f	1	0.239999994636	0.239999994635582	0	3.67100000381	3.6710000038147	0	9	13
j	j i	i	1	0	0	0	10.7840003967	10.7840003967285	0	40	13
P	P U	U	1	0	0	0	1.38699996471	1.38699996471405	0	67	13
C	C R	R	1	0	0	0	5.30399990082	5.30399990081787	0	25	13
a	a s	s	1	0	0	0	0.954999983311	0.954999983310699	0	2	13
g	g c	c	1	0	0	0	1.13800001144	1.13800001144409	0	53	13
a	a b	b	1	0.0299999993294	0.0299999993294477	0	2.06999993324	2.0699999332428	0	46	13
f	f m	m	1	0	0	0	1.68799996376	1.68799996376038	0	7	13
n	n k	k	1	0	0	0	1.38800001144	1.38800001144409	0	69	13
J	J G	G	1	0.839999973774	0.839999973773956	0	3.08699989319	3.08699989318848	0	57	13
Z	Z Z	Z	1	1	1	0	1.70399999619	1.7039999961853	0	28	13
k	k n	n	1	0	0	0	2.38599991798	2.38599991798401	0	44	13
q	q i	i	1	0	0	0	1.47099995613	1.47099995613098	0	10	13
j	j q	q	1	0.239999994636	0.239999994635582	0	2.17100000381	2.1710000038147	0	4	13
A	A J	J	1	0	0	0	1.88800001144	1.88800001144409	0	49	13
y	y c	c	1	0	0	0	2.32100009918	2.32100009918213	0	45	13
l	l c	c	1	0	0	0	1.73699998856	1.73699998855591	0	56	13
v	v a	a	1	0	0	0	1.82099997997	1.82099997997284	0	34	13
F	F C	C	1	0	0	0	4.40399980545	4.40399980545044	0	27	13
Y	Y F	F	1	0	0	0	1.17100000381	1.1710000038147	0	12	13
P	P S	S	1	0	0	0	1.35500001907	1.35500001907349	0	68	13
s	s l	l	1	0	0	0	0.67199999094	0.671999990940094	0	36	13
P	P N	N	1	0	0	0	1.60500001907	1.60500001907349	0	31	13
O	O M	M	1	0	0	0	1.5870000124	1.58700001239777	0	50	13
k	k h	h	1	0	0	0	1.70399999619	1.7039999961853	0	58	13
D	D L	L	1	0	0	0	1.32099997997	1.32099997997284	0	63	13
N	N O	O	1	0	0	0	1.7539999485	1.75399994850159	0	47	13
R	R D	D	1	0	0	0	0.805999994278	0.805999994277954	0	18	13
S	S U	U	1	0	0	0	0.888000011444	0.888000011444092	0	20	13
v	v d	d	1	0	0	0	1.91999995708	1.91999995708466	0	1	13
p	p y	y	1	0	0	0	1.67100000381	1.6710000038147	0	42	13
R	R E	E	1	0	0	0	1.03900003433	1.03900003433228	0	26	13
c	c q	q	1	0	0	0	1.10399997234	1.10399997234344	0	61	13
N	N Q	Q	1	0	0	0	1.02199995518	1.02199995517731	0	39	13
q	q k	k	1	0	0	0	5.71999979019	5.71999979019165	0	71	13
D	D U	U	1	0	0	0	0.836000025272	0.836000025272369	0	21	13
V	V L	L	1	0	0	0	0.92199999094	0.921999990940094	0	19	13
l	l t	t	1	0	0	0	1.3710000515	1.37100005149841	0	60	13
J	J M	M	1	0	0	0	1.48800003529	1.48800003528595	0	32	13
z	z d	d	1	0	0	0	1.05499994755	1.05499994754791	0	14	13
s	s e	e	1	0	0	0	0.804000020027	0.804000020027161	0	3	13
t	t y	y	1	0	0	0	3.47000002861	3.47000002861023	0	37	13
j	j l	l	1	0.0500000007451	0.0500000007450581	0	2.57100009918	2.57100009918213	0	15	13
G	G J	J	1	0.860000014305	0.860000014305115	0	3.52099990845	3.52099990844727	0	64	13
T	T O	O	1	0	0	0	1.0379999876	1.03799998760223	0	11	13
U	U A	A	1	0	0	0	1.02199995518	1.02199995517731	0	13	13
O	O C	C	1	0	0	0	9.23499965668	9.23499965667725	0	33	13
y	y v	v	1	0	0	0	0.769999980927	0.769999980926514	0	8	13
j	j b	b	1	0	0	0	0.987999975681	0.987999975681305	0	43	13
l	l y	y	1	0	0	0	1.37000000477	1.37000000476837	0	29	13
n	n m	m	1	0.0500000007451	0.0500000007450581	0	2.67100000381	2.6710000038147	0	66	13
T	T T	T	1	1	1	0	2.50500011444	2.50500011444092	0	0	13
Y	Y C	C	1	0.189999997616	0.189999997615814	0	3.13700008392	3.13700008392334	0	70	13
A	A E	E	1	0	0	0	1.20200002193	1.20200002193451	0	51	13
E	E R	R	1	0	0	0	1.95500004292	1.95500004291534	0	62	13
q	q n	n	1	0	0	0	1.07099997997	1.07099997997284	0	25	13
T	T Q	Q	1	0	0	0	1.58800005913	1.58800005912781	0	15	13
U	U C	C	1	0	0	0	4.45399999619	4.4539999961853	0	4	13
g	g h	h	1	0	0	0	1.97099995613	1.97099995613098	0	7	13
O	O K	K	1	0	0	0	1.97000002861	1.97000002861023	0	18	13
S	S K	K	1	0	0	0	1.77199995518	1.77199995517731	0	66	13
e	e b	b	1	0.00999999977648	0.00999999977648258	0	4.62099981308	4.62099981307983	0	3	13
D	D M	M	1	0	0	0	1.48899996281	1.4889999628067	0	23	13
e	e c	c	1	0	0	0	1.92100000381	1.9210000038147	0	53	13
H	H M	M	1	0	0	0	3.01999998093	3.01999998092651	0	5	13
S	S Z	Z	1	0	0	0	1.33800005913	1.33800005912781	0	13	13
p	p q	q	1	0	0	0	2.3710000515	2.37100005149841	0	32	13
u	u t	t	1	0	0	0	1.66999995708	1.66999995708466	0	39	13
e	e e	e	1	1	1	0	2.42100000381	2.4210000038147	0	57	13
F	F E	E	1	0	0	0	3.10400009155	3.10400009155273	0	33	13
r	r i	i	1	0.0399999991059	0.0399999991059303	0	4.28800010681	4.28800010681152	0	54	13
u	u i	i	1	0	0	0	1.75499999523	1.75499999523163	0	58	13
A	A C	C	1	0	0	0	1.65400004387	1.65400004386902	0	24	13
y	y o	o	1	0	0	0	1.55499994755	1.55499994754791	0	22	13
L	L S	S	1	0	0	0	3.73699998856	3.73699998855591	0	29	13
z	z t	t	1	0	0	0	1.47099995613	1.47099995613098	0	28	13
j	j e	e	1	0	0	0	1.3710000515	1.37100005149841	0	51	13
G	G I	I	1	0	0	0	1.68799996376	1.68799996376038	0	16	13
Q	Q Z	Z	1	0.219999998808	0.219999998807907	0	2.98699998856	2.98699998855591	0	45	13
Y	Y E	E	1	0	0	0	4.35400009155	4.35400009155273	0	0	13
y	y l	l	1	0	0	0	1.52100002766	1.52100002765656	0	36	13
K	K N	N	1	0	0	0	1.90499997139	1.90499997138977	0	31	13
V	V A	A	1	0	0	0	1.47200000286	1.47200000286102	0	67	13
S	S E	E	1	0	0	0	1.90400004387	1.90400004386902	0	46	13
C	C K	K	1	0	0	0	1.2879999876	1.28799998760223	0	42	13
E	E M	M	1	0	0	0	2.33800005913	2.33800005912781	0	49	13
z	z u	u	1	0	0	0	1.43700003624	1.43700003623962	0	35	13
c	c n	n	1	0	0	0	1.63800001144	1.63800001144409	0	61	13
p	p m	m	1	0	0	0	3.55399990082	3.55399990081787	0	6	13
r	r t	t	1	0	0	0	1.73800003529	1.73800003528595	0	56	13
k	k t	t	1	0	0	0	1.8710000515	1.87100005149841	0	17	13
n	n c	c	1	0	0	0	1.67100000381	1.6710000038147	0	20	13
h	h n	n	1	0	0	0	1.55400002003	1.55400002002716	0	47	13
e	e y	y	1	0	0	0	6.36999988556	6.36999988555908	0	11	13
j	j j	j	1	1	1	0	2.73799991608	2.73799991607666	0	70	13
O	O T	T	1	0	0	0	2.48699998856	2.48699998855591	0	9	13
h	h m	m	1	0	0	0	1.63800001144	1.63800001144409	0	69	13
Y	Y L	L	1	0.00999999977648	0.00999999977648258	0	2.68799996376	2.68799996376038	0	8	13
H	H Y	Y	1	0	0	0	1.95399999619	1.9539999961853	0	50	13
h	h z	z	1	0	0	0	1.33800005913	1.33800005912781	0	2	13
A	A K	K	1	0	0	0	1.80400002003	1.80400002002716	0	55	13
N	N J	J	1	0	0	0	1.43799996376	1.43799996376038	0	59	13
E	E C	C	1	0	0	0	1.8220000267	1.82200002670288	0	52	13
v	v e	e	1	0	0	0	1.60500001907	1.60500001907349	0	40	13
Q	Q S	S	1	0	0	0	5.30399990082	5.30399990081787	0	14	13
e	e q	q	1	0	0	0	1.45500004292	1.45500004291534	0	26	13
I	I E	E	1	0	0	0	4.60400009155	4.60400009155273	0	68	13
o	o r	r	1	0	0	0	1.87000000477	1.87000000476837	0	1	13
O	O I	I	1	0	0	0	1.58800005913	1.58800005912781	0	43	13
o	o j	j	1	0	0	0	2.85500001907	2.85500001907349	0	63	13
P	P R	R	1	0	0	0	1.88800001144	1.88800001144409	0	19	13
M	M K	K	1	0	0	0	1.48800003529	1.48800003528595	0	38	13
z	z g	g	1	0	0	0	1.93799996376	1.93799996376038	0	60	13
