	Lettre1	Bloc	Paires	OrdreAlea	Lettre2	n	rating.response_mean	rating.response_raw	rating.response_std	rating.rt_mean	rating.rt_raw	rating.rt_std	order	numPs
1535	M	11	M Y	0.590300272	Y	1	0.039999999	0.039999999	0	2.119999886	2.119999886	0	30	9
1545	Y	11	Y N	0.832961381	N	1	0.039999999	0.039999999	0	2.002000093	2.002000093	0	31	9
1555	N	11	N Z	0.221294869	Z	1	0.079999998	0.079999998	0	5.468999863	5.468999863	0	32	9
1565	Z	11	Z A	0.854577172	A	1	0.090000004	0.090000004	0	5.368000031	5.368000031	0	33	9
1575	D	11	D B	0.469618724	B	1	0.49000001	0.49000001	0	1.368999958	1.368999958	0	34	9
1585	J	11	J L	0.020584569	L	1	0.550000012	0.550000012	0	1.68599999	1.68599999	0	35	9
1595	G	11	G N	0.548747361	N	1	0.209999993	0.209999993	0	2.269999981	2.269999981	0	36	9
1605	H	11	H N	0.937367835	N	1	0.540000021	0.540000021	0	1.552999973	1.552999973	0	37	9
1619	N	11	N B	0.9504366	B	1	0.579999983	0.579999983	0	2.305000067	2.305000067	0	38	9
1625	Z	11	Z B	0.976771639	B	1	0.140000001	0.140000001	0	1.837000012	1.837000012	0	39	9
1635	O	11	O B	0.708863791	B	1	0.579999983	0.579999983	0	1.702999949	1.702999949	0	40	9
1645	S	11	S X	0.162639868	X	1	0.629999995	0.629999995	0	2.071000099	2.071000099	0	41	9
1655	K	11	K S	0.813496038	S	1	0.569999993	0.569999993	0	2.368999958	2.368999958	0	42	9
1665	K	11	K X	0.997022789	X	1	0.569999993	0.569999993	0	3.90199995	3.90199995	0	43	9
1675	D	11	D Q	0.032354195	Q	1	0.150000006	0.150000006	0	2.269000053	2.269000053	0	44	9
1685	C	11	C M	0.927120776	M	1	0.270000011	0.270000011	0	4.81799984	4.81799984	0	45	9
1695	M	11	M W	0.55001712	W	1	0.860000014	0.860000014	0	2.336999893	2.336999893	0	46	9
1705	W	11	W U	0.941257758	U	1	0.310000002	0.310000002	0	6.651000023	6.651000023	0	47	9
1716	M	11	M U	0.319747831	U	1	0.479999989	0.479999989	0	1.786000013	1.786000013	0	48	9
1725	S	11	S N	0.911262826	N	1	0.839999974	0.839999974	0	2.119999886	2.119999886	0	49	9
1735	J	11	J J	0.400870941	J	1	1	1	0	1.503000021	1.503000021	0	50	9
1745	X	11	X M	0.179790122	M	1	0.819999993	0.819999993	0	1.80400002	1.80400002	0	51	9
1844	F	12	F Q	0.549817532	Q	1	0.050000001	0.050000001	0	2.019000053	2.019000053	0	0	9
1854	S	12	S R	0.304139605	R	1	0.790000021	0.790000021	0	2.453000069	2.453000069	0	1	9
1864	E	12	E P	0.285197354	P	1	0.560000002	0.560000002	0	1.536999941	1.536999941	0	2	9
1875	B	12	B D	0.983470989	D	1	0.529999971	0.529999971	0	2.821000099	2.821000099	0	3	9
1885	X	12	X R	0.916522878	R	1	0.589999974	0.589999974	0	1.735000014	1.735000014	0	4	9
1895	U	12	U P	0.747648475	P	1	0.079999998	0.079999998	0	1.868999958	1.868999958	0	5	9
1905	F	12	F L	0.392976623	L	1	0.140000001	0.140000001	0	1.687000036	1.687000036	0	6	9
1919	I	12	I Q	0.173762853	Q	1	0.219999999	0.219999999	0	1.702999949	1.702999949	0	7	9
1925	R	12	R P	0.830954288	P	1	0.620000005	0.620000005	0	1.970000029	1.970000029	0	8	9
1935	H	12	H V	0.175968211	V	1	0.419999987	0.419999987	0	5.218999863	5.218999863	0	9	9
1945	L	12	L O	0.264327768	O	1	0.850000024	0.850000024	0	5.418000221	5.418000221	0	10	9
1955	I	12	I H	0.102300167	H	1	0.620000005	0.620000005	0	6.53399992	6.53399992	0	11	9
1965	R	12	R S	0.397179412	S	1	0.829999983	0.829999983	0	2.153000116	2.153000116	0	12	9
1975	T	12	T X	0.035546758	X	1	0.939999998	0.939999998	0	2.404000044	2.404000044	0	13	9
1985	I	12	I E	0.693807654	E	1	0.709999979	0.709999979	0	1.886000037	1.886000037	0	14	9
1995	J	12	J U	0.12589688	U	1	0.029999999	0.029999999	0	1.603000045	1.603000045	0	15	9
2005	Y	12	Y Y	0.728142239	Y	1	1	1	0	1.220000029	1.220000029	0	16	9
2019	H	12	H Y	0.557410427	Y	1	0.560000002	0.560000002	0	2.352999926	2.352999926	0	17	9
2025	O	12	O Q	0.878148912	Q	1	0.430000007	0.430000007	0	2.868999958	2.868999958	0	18	9
2035	P	12	P T	0.693726486	T	1	0.310000002	0.310000002	0	3.618999958	3.618999958	0	19	9
2045	Y	12	Y R	0.468229758	R	1	0.25	0.25	0	1.552999973	1.552999973	0	20	9
2055	N	12	N Y	0.985046369	Y	1	0.409999996	0.409999996	0	1.66900003	1.66900003	0	21	9
2065	F	12	F C	0.831898589	C	1	0.600000024	0.600000024	0	1.468999982	1.468999982	0	22	9
2075	B	12	B H	0.511289528	H	1	0.74000001	0.74000001	0	2.536000013	2.536000013	0	23	9
2085	N	12	N Q	0.35784892	Q	1	0.389999986	0.389999986	0	1.753000021	1.753000021	0	24	9
2095	W	12	W N	0.001829691	N	1	0.270000011	0.270000011	0	2.153000116	2.153000116	0	25	9
2106	L	12	L T	0.45785948	T	1	0.589999974	0.589999974	0	1.751999974	1.751999974	0	26	9
2119	W	12	W T	0.518593185	T	1	0.709999979	0.709999979	0	2.686000109	2.686000109	0	27	9
2125	Z	12	Z Q	0.971003985	Q	1	0.870000005	0.870000005	0	3.053999901	3.053999901	0	28	9
2135	R	12	R B	0.522733107	B	1	0.300000012	0.300000012	0	3.41899991	3.41899991	0	29	9
2145	L	12	L S	0.22913197	S	1	0.860000014	0.860000014	0	1.669999957	1.669999957	0	30	9
2155	N	12	N M	0.809856882	M	1	0.560000002	0.560000002	0	2.019000053	2.019000053	0	31	9
2165	F	12	F H	0.426450919	H	1	0.129999995	0.129999995	0	3.569999933	3.569999933	0	32	9
2175	H	12	H W	0.396100519	W	1	0.119999997	0.119999997	0	4.868999958	4.868999958	0	33	9
2185	Z	12	Z T	0.573009548	T	1	0.170000002	0.170000002	0	3.002000093	3.002000093	0	34	9
2195	Q	12	Q N	0.454435467	N	1	0.379999995	0.379999995	0	1.652999997	1.652999997	0	35	9
2205	G	12	G J	0.168570558	J	1	0.07	0.07	0	5.868000031	5.868000031	0	36	9
2219	F	12	F E	0.916673891	E	1	0.560000002	0.560000002	0	3.302000046	3.302000046	0	37	9
2225	T	12	T I	0.315584801	I	1	0.889999986	0.889999986	0	1.720000029	1.720000029	0	38	9
2235	A	12	A P	0.226487309	P	1	0.769999981	0.769999981	0	1.618999958	1.618999958	0	39	9
2245	A	12	A X	0.695592976	X	1	0.819999993	0.819999993	0	4.81799984	4.81799984	0	40	9
2255	F	12	F X	0.618215639	X	1	0.699999988	0.699999988	0	6.418000221	6.418000221	0	41	9
2265	T	12	T D	0.844982763	D	1	0.870000005	0.870000005	0	1.501999974	1.501999974	0	42	9
2275	E	12	E T	0.681201538	T	1	0.569999993	0.569999993	0	1.402999997	1.402999997	0	43	9
2285	Q	12	Q O	0.268492406	O	1	0.5	0.5	0	2.036000013	2.036000013	0	44	9
2295	Q	12	Q U	0.719113611	U	1	0.059999999	0.059999999	0	1.769000053	1.769000053	0	45	9
2305	C	12	C W	0.903547732	W	1	0.300000012	0.300000012	0	1.302999973	1.302999973	0	46	9
2319	B	12	B Q	0.623038487	Q	1	0.50999999	0.50999999	0	2.701999903	2.701999903	0	47	9
2325	V	12	V I	0.396754809	I	1	0.790000021	0.790000021	0	1.93599999	1.93599999	0	48	9
2335	G	12	G M	0.850300833	M	1	0.589999974	0.589999974	0	1.902999997	1.902999997	0	49	9
2345	S	12	S K	0.16734866	K	1	0.370000005	0.370000005	0	1.636000037	1.636000037	0	50	9
2355	J	12	J I	0.27317354	I	1	0.819999993	0.819999993	0	1.718999982	1.718999982	0	51	9
2454	D	13	D C	0.470724461	C	1	0.600000024	0.600000024	0	1.902999997	1.902999997	0	0	9
2464	Z	13	Z W	0.952256809	W	1	0.75999999	0.75999999	0	7.518000126	7.518000126	0	1	9
2474	W	13	W M	0.139908273	M	1	0.74000001	0.74000001	0	1.618999958	1.618999958	0	2	9
2484	P	13	P N	0.805171866	N	1	0.289999992	0.289999992	0	1.302999973	1.302999973	0	3	9
2495	U	13	U X	0.947204822	X	1	0	0	0	1.253000021	1.253000021	0	4	9
2505	F	13	F K	0.777854005	K	1	0.180000007	0.180000007	0	1.118999958	1.118999958	0	5	9
2519	E	13	E K	0.220886352	K	1	0.230000004	0.230000004	0	1.30400002	1.30400002	0	6	9
2525	V	13	V K	0.6304411	K	1	0.119999997	0.119999997	0	1.402999997	1.402999997	0	7	9
2535	G	13	G X	0.988895211	X	1	0.550000012	0.550000012	0	1.519000053	1.519000053	0	8	9
2545	D	13	D E	1.20E-05	E	1	0.419999987	0.419999987	0	1.269999981	1.269999981	0	9	9
2555	Y	13	Y W	0.66673591	W	1	0.540000021	0.540000021	0	2.302000046	2.302000046	0	10	9
2565	D	13	D P	0.153431427	P	1	0.180000007	0.180000007	0	1.202999949	1.202999949	0	11	9
2575	T	13	T S	0.60069607	S	1	0.230000004	0.230000004	0	1.269999981	1.269999981	0	12	9
2585	X	13	X Z	0.168569861	Z	1	0.129999995	0.129999995	0	1.470000029	1.470000029	0	13	9
2595	J	13	J T	0.598292054	T	1	0.349999994	0.349999994	0	1.152999997	1.152999997	0	14	9
2605	K	13	K G	0.590844426	G	1	0.219999999	0.219999999	0	1.136999965	1.136999965	0	15	9
2619	Z	13	Z C	0.467945366	C	1	0.449999988	0.449999988	0	1.335999966	1.335999966	0	16	9
2625	Y	13	Y M	0.133585084	M	1	0.360000014	0.360000014	0	2.003000021	2.003000021	0	17	9
2635	W	13	W H	0.522355579	H	1	0	0	0	2.969000101	2.969000101	0	18	9
2645	D	13	D H	0.186726372	H	1	0.159999996	0.159999996	0	3.602999926	3.602999926	0	19	9
2655	E	13	E G	0.060690642	G	1	0.730000019	0.730000019	0	1.470000029	1.470000029	0	20	9
2665	B	13	B N	0.319084039	N	1	0.810000002	0.810000002	0	1.154000044	1.154000044	0	21	9
2675	V	13	V O	0.531015925	O	1	0.730000019	0.730000019	0	1.671000004	1.671000004	0	22	9
2685	W	13	W L	0.997786032	L	1	0.209999993	0.209999993	0	1.519000053	1.519000053	0	23	9
2695	P	13	P Q	0.832028102	Q	1	0.790000021	0.790000021	0	1.55400002	1.55400002	0	24	9
2705	G	13	G F	0.096430388	F	1	0.529999971	0.529999971	0	1.868999958	1.868999958	0	25	9
2719	M	13	M F	0.224323585	F	1	0.01	0.01	0	1.453999996	1.453999996	0	26	9
2725	Y	13	Y I	0.866114279	I	1	0.930000007	0.930000007	0	2.187000036	2.187000036	0	27	9
2735	U	13	U B	0.856212539	B	1	0.07	0.07	0	1.851999998	1.851999998	0	28	9
2745	J	13	J W	0.135792455	W	1	0.170000002	0.170000002	0	1.419999957	1.419999957	0	29	9
2755	H	13	H K	0.424679547	K	1	0.200000003	0.200000003	0	2.003000021	2.003000021	0	30	9
2765	N	13	N A	0.952804186	A	1	0.5	0.5	0	1.152999997	1.152999997	0	31	9
2775	C	13	C U	0.486081487	U	1	0.200000003	0.200000003	0	1.120000005	1.120000005	0	32	9
2785	D	13	D M	0.104886205	M	1	0.219999999	0.219999999	0	1.870000005	1.870000005	0	33	9
2795	Q	13	Q X	0.557734259	X	1	0.050000001	0.050000001	0	1.853999972	1.853999972	0	34	9
2805	C	13	C Y	0.816337621	Y	1	0.529999971	0.529999971	0	1.687000036	1.687000036	0	35	9
2819	K	13	K C	0.803797268	C	1	0.709999979	0.709999979	0	2.486000061	2.486000061	0	36	9
2825	T	13	T V	0.469635041	V	1	0.49000001	0.49000001	0	1.552999973	1.552999973	0	37	9
2835	E	13	E N	0.492867401	N	1	0.090000004	0.090000004	0	2.421000004	2.421000004	0	38	9
2845	P	13	P M	0.753771373	M	1	0.119999997	0.119999997	0	3.618999958	3.618999958	0	39	9
2855	J	13	J H	0.393759078	H	1	0.689999998	0.689999998	0	1.503000021	1.503000021	0	40	9
2865	Q	13	Q S	0.515139603	S	1	0.730000019	0.730000019	0	2.153000116	2.153000116	0	41	9
2875	D	13	D Z	0.479057327	Z	1	0.209999993	0.209999993	0	2.552000046	2.552000046	0	42	9
2885	O	13	O N	0.986768248	N	1	0.839999974	0.839999974	0	1.569000006	1.569000006	0	43	9
2895	J	13	J B	0.281754229	B	1	0.75	0.75	0	4.118000031	4.118000031	0	44	9
2905	V	13	V A	0.045266909	A	1	0.829999983	0.829999983	0	1.368999958	1.368999958	0	45	9
2919	Q	13	Q W	0.945383285	W	1	0.360000014	0.360000014	0	2.036000013	2.036000013	0	46	9
2925	Q	13	Q Q	0.767206313	Q	1	1	1	0	1.202999949	1.202999949	0	47	9
2935	B	13	B A	0.643402035	A	1	0.409999996	0.409999996	0	1.985999942	1.985999942	0	48	9
2945	R	13	R F	0.888472149	F	1	0.25	0.25	0	2.934999943	2.934999943	0	49	9
2955	Q	13	Q K	0.356613693	K	1	0.029999999	0.029999999	0	1.402999997	1.402999997	0	50	9
2965	C	13	C K	0.279761125	K	1	0.540000021	0.540000021	0	2.420000076	2.420000076	0	51	9
3064	W	2	W O	0.152313901	O	1	0.07	0.07	0	4.001999855	4.001999855	0	0	9
3074	W	2	W G	0.763503848	G	1	0.419999987	0.419999987	0	3.019999981	3.019999981	0	1	9
3084	T	2	T B	0.386013089	B	1	0	0	0	3.002000093	3.002000093	0	2	9
3094	X	2	X J	0.229537148	J	1	0	0	0	0.885999978	0.885999978	0	3	9
3106	I	2	I N	0.230360883	N	1	0.079999998	0.079999998	0	2.569000006	2.569000006	0	4	9
3119	N	2	N F	0.569008379	F	1	0.150000006	0.150000006	0	2.569000006	2.569000006	0	5	9
3125	T	2	T C	0.137685422	C	1	0.170000002	0.170000002	0	2.802999973	2.802999973	0	6	9
3135	Z	2	Z O	0.548521989	O	1	0.119999997	0.119999997	0	3.118999958	3.118999958	0	7	9
3145	A	2	A R	0.959244815	R	1	0	0	0	1.585999966	1.585999966	0	8	9
3155	X	2	X Y	0.433940698	Y	1	0	0	0	3.201999903	3.201999903	0	9	9
3165	A	2	A V	0.352506526	V	1	0.039999999	0.039999999	0	5.602000237	5.602000237	0	10	9
3175	H	2	H U	0.002636967	U	1	0	0	0	2.91899991	2.91899991	0	11	9
3185	Z	2	Z K	0.263955742	K	1	0	0	0	3.802000046	3.802000046	0	12	9
3195	N	2	N H	0.696093199	H	1	0	0	0	1.402999997	1.402999997	0	13	9
3205	I	2	I R	0.785117492	R	1	0	0	0	1.93599999	1.93599999	0	14	9
3219	M	2	M Q	0.224538797	Q	1	0.02	0.02	0	2.302999973	2.302999973	0	15	9
3225	X	2	X S	0.637833558	S	1	0.129999995	0.129999995	0	2.887000084	2.887000084	0	16	9
3235	V	2	V Q	0.250817667	Q	1	0	0	0	4.034999847	4.034999847	0	17	9
3245	P	2	P U	0.696332629	U	1	0.059999999	0.059999999	0	3.451999903	3.451999903	0	18	9
3255	U	2	U G	0.026744609	G	1	0	0	0	1.351999998	1.351999998	0	19	9
3265	A	2	A U	0.661970411	U	1	0	0	0	1.003000021	1.003000021	0	20	9
3275	Q	2	Q B	0.736601713	B	1	0	0	0	1.470000029	1.470000029	0	21	9
3285	P	2	P S	0.812295161	S	1	0	0	0	1.235999942	1.235999942	0	22	9
3295	U	2	U A	0.409060527	A	1	0	0	0	1.101999998	1.101999998	0	23	9
3305	J	2	J N	0.529342405	N	1	0.029999999	0.029999999	0	3.484999895	3.484999895	0	24	9
3319	C	2	C T	0.944704644	T	1	0.109999999	0.109999999	0	2.253000021	2.253000021	0	25	9
3325	T	2	T R	0.542867575	R	1	0	0	0	2.036000013	2.036000013	0	26	9
3335	R	2	R L	0.113717172	L	1	0.050000001	0.050000001	0	4.452000141	4.452000141	0	27	9
3345	I	2	I I	0.88578603	I	1	1	1	0	1.68599999	1.68599999	0	28	9
3355	U	2	U R	0.867853579	R	1	0.079999998	0.079999998	0	2.635999918	2.635999918	0	29	9
3365	J	2	J Q	0.677444193	Q	1	0	0	0	4.885000229	4.885000229	0	30	9
3375	F	2	F D	0.695521441	D	1	0	0	0	2.852999926	2.852999926	0	31	9
3385	R	2	R C	0.678340174	C	1	0	0	0	1.519000053	1.519000053	0	32	9
3395	E	2	E B	0.036957993	B	1	0	0	0	1.786000013	1.786000013	0	33	9
3405	T	2	T L	0.304727548	L	1	0.119999997	0.119999997	0	1.68599999	1.68599999	0	34	9
3419	R	2	R M	0.853344218	M	1	0.330000013	0.330000013	0	2.951999903	2.951999903	0	35	9
3425	N	2	N I	0.526007973	I	1	0.389999986	0.389999986	0	4.287000179	4.287000179	0	36	9
3435	R	2	R H	0.204594951	H	1	0.059999999	0.059999999	0	2.786000013	2.786000013	0	37	9
3445	R	2	R T	0.349526047	T	1	0	0	0	1.720999956	1.720999956	0	38	9
3455	S	2	S A	0.751013277	A	1	0.180000007	0.180000007	0	4.135000229	4.135000229	0	39	9
3465	P	2	P B	0.949900757	B	1	0	0	0	2.319000006	2.319000006	0	40	9
3475	C	2	C E	0.446797555	E	1	0.07	0.07	0	7.267000198	7.267000198	0	41	9
3485	X	2	X P	0.947603189	P	1	0	0	0	3.102999926	3.102999926	0	42	9
3495	U	2	U H	0.71102034	H	1	0	0	0	0.936999977	0.936999977	0	43	9
3505	N	2	N P	0.131543736	P	1	0	0	0	3.868000031	3.868000031	0	44	9
3519	P	2	P D	0.954570592	D	1	0.129999995	0.129999995	0	3.069999933	3.069999933	0	45	9
3525	Q	2	Q G	0.079447299	G	1	0.810000002	0.810000002	0	3.569000006	3.569000006	0	46	9
3535	B	2	B O	0.937222587	O	1	0.25	0.25	0	2.90199995	2.90199995	0	47	9
3545	W	2	W S	0.839734272	S	1	0.02	0.02	0	1.519000053	1.519000053	0	48	9
3555	A	2	A A	0.316718151	A	1	1	1	0	1.853000045	1.853000045	0	49	9
3565	U	2	U Y	0.953739644	Y	1	0.550000012	0.550000012	0	3.585999966	3.585999966	0	50	9
3575	I	2	I F	0.907720778	F	1	0.370000005	0.370000005	0	1.868999958	1.868999958	0	51	9
3674	I	3	I U	0.725094593	U	1	0.119999997	0.119999997	0	2.786000013	2.786000013	0	0	9
3684	B	3	B P	0.24286926	P	1	0	0	0	2.052999973	2.052999973	0	1	9
3694	A	3	A J	0.252530952	J	1	0.370000005	0.370000005	0	5.085000038	5.085000038	0	2	9
3704	H	3	H I	0.792849685	I	1	0.340000004	0.340000004	0	3.40199995	3.40199995	0	3	9
3718	P	3	P O	0.751266207	O	1	0.109999999	0.109999999	0	2.852999926	2.852999926	0	4	9
3724	T	3	T T	0.164089129	T	1	1	1	0	2.186000109	2.186000109	0	5	9
3735	A	3	A W	0.139865272	W	1	0.610000014	0.610000014	0	2.436000109	2.436000109	0	6	9
3745	F	3	F A	0.594077885	A	1	0	0	0	4.802000046	4.802000046	0	7	9
3755	V	3	V Y	0.446662521	Y	1	0.469999999	0.469999999	0	2.90199995	2.90199995	0	8	9
3765	D	3	D I	0.39886909	I	1	0.870000005	0.870000005	0	2.101999998	2.101999998	0	9	9
3775	T	3	T Z	0.376682512	Z	1	0.140000001	0.140000001	0	3.236000061	3.236000061	0	10	9
3785	A	3	A C	0.518633776	C	1	0.140000001	0.140000001	0	2.336999893	2.336999893	0	11	9
3795	P	3	P E	0.884568117	E	1	0.039999999	0.039999999	0	2.535000086	2.535000086	0	12	9
3805	U	3	U S	0.398847512	S	1	0	0	0	1.319000006	1.319000006	0	13	9
3819	G	3	G P	0.219575405	P	1	0.629999995	0.629999995	0	3.335999966	3.335999966	0	14	9
3825	W	3	W C	0.132627366	C	1	0.25	0.25	0	3.41899991	3.41899991	0	15	9
3835	Q	3	Q C	0.429709859	C	1	0.310000002	0.310000002	0	2.953000069	2.953000069	0	16	9
3845	K	3	K Y	0.803487203	Y	1	0.810000002	0.810000002	0	4.535999775	4.535999775	0	17	9
3855	X	3	X D	0.328655928	D	1	0.819999993	0.819999993	0	2.519999981	2.519999981	0	18	9
3865	L	3	L N	0.545689512	N	1	0.289999992	0.289999992	0	3.601999998	3.601999998	0	19	9
3875	W	3	W F	0.019658785	F	1	0.109999999	0.109999999	0	2.003999949	2.003999949	0	20	9
3885	T	3	T K	0.301089328	K	1	0.119999997	0.119999997	0	19.88100052	19.88100052	0	21	9
3895	M	3	M L	0.599211053	L	1	0	0	0	1.91900003	1.91900003	0	22	9
3905	E	3	E I	0.972882819	I	1	0	0	0	1.070000052	1.070000052	0	23	9
3919	R	3	R U	0.972510731	U	1	0.330000013	0.330000013	0	1.585999966	1.585999966	0	24	9
3925	C	3	C A	0.634273107	A	1	0.370000005	0.370000005	0	1.702999949	1.702999949	0	25	9
3935	I	3	I D	0.752140108	D	1	0.720000029	0.720000029	0	1.819000006	1.819000006	0	26	9
3945	C	3	C C	0.753641063	C	1	1	1	0	1.570000052	1.570000052	0	27	9
3955	L	3	L Z	0.765928094	Z	1	0.600000024	0.600000024	0	2.371000052	2.371000051	0	28	9
3965	S	3	S O	0.612274478	O	1	0.620000005	0.620000005	0	1.985999942	1.985999942	0	29	9
3975	I	3	I Y	0.93897708	Y	1	0.230000004	0.230000004	0	2.335999966	2.335999966	0	30	9
3985	G	3	G I	0.990366044	I	1	0	0	0	2.135999918	2.135999918	0	31	9
3995	D	3	D V	0.570026759	V	1	0.310000002	0.310000002	0	1.669999957	1.669999957	0	32	9
4005	K	3	K T	0.874559156	T	1	0	0	0	1.41900003	1.41900003	0	33	9
4019	E	3	E O	0.479309842	O	1	0.050000001	0.050000001	0	2.404000044	2.404000044	0	34	9
4025	A	3	A L	0.683467721	L	1	0.050000001	0.050000001	0	2.069000006	2.069000006	0	35	9
4035	R	3	R K	0.098719756	K	1	0.239999995	0.239999995	0	2.302999973	2.302999973	0	36	9
4045	Y	3	Y T	0.231459034	T	1	0.319999993	0.319999993	0	5.202000141	5.202000141	0	37	9
4055	S	3	S P	0.153537023	P	1	0.419999987	0.419999987	0	3.618000031	3.618000031	0	38	9
4065	X	3	X E	0.433775367	E	1	0.050000001	0.050000001	0	2.135999918	2.135999918	0	39	9
4075	G	3	G H	0.837913357	H	1	0	0	0	8.600000381	8.600000381	0	40	9
4085	M	3	M J	0.231302991	J	1	0	0	0	2.552000046	2.552000046	0	41	9
4095	O	3	O R	0.884286512	R	1	0	0	0	1.30400002	1.30400002	0	42	9
4107	E	3	E D	0.183698599	D	1	0.25999999	0.25999999	0	1.902999997	1.902999997	0	43	9
4119	T	3	T Q	0.88563615	Q	1	0.109999999	0.109999999	0	1.784999967	1.784999967	0	44	9
4125	V	3	V J	0.248381058	J	1	0.100000001	0.100000001	0	3.302000046	3.302000046	0	45	9
4135	V	3	V G	0.710483114	G	1	0.02	0.02	0	2.885999918	2.885999918	0	46	9
4145	I	3	I B	0.485747674	B	1	0	0	0	1.93599999	1.93599999	0	47	9
4155	U	3	U I	0.643811083	I	1	0	0	0	5.40199995	5.40199995	0	48	9
4165	B	3	B V	0.428440898	V	1	0	0	0	0.920000017	0.920000017	0	49	9
4175	L	3	L F	0.167275876	F	1	0.039999999	0.039999999	0	1.90199995	1.90199995	0	50	9
4185	L	3	L H	0.47514335	H	1	0.74000001	0.74000001	0	2.286000013	2.286000013	0	51	9
4284	O	4	O J	0.007988257	J	1	0	0	0	3.170000076	3.170000076	0	0	9
4294	W	4	W I	0.245481068	I	1	0	0	0	2.019999981	2.019999981	0	1	9
4304	D	4	D K	0.009495474	K	1	0.01	0.01	0	2.802000046	2.802000046	0	2	9
4318	O	4	O M	0.782371606	M	1	0.829999983	0.829999983	0	2.936000109	2.936000109	0	3	9
4324	P	4	P C	0.617982256	C	1	0.829999983	0.829999983	0	2.186000109	2.186000109	0	4	9
4334	B	4	B U	0.523281205	U	1	0.200000003	0.200000003	0	2.286000013	2.286000013	0	5	9
4344	P	4	P X	0.528800225	X	1	0.029999999	0.029999999	0	2.552000046	2.552000046	0	6	9
4355	O	4	O O	0.724793994	O	1	1	1	0	1.753000021	1.753000021	0	7	9
4365	V	4	V C	0.316045878	C	1	0.360000014	0.360000014	0	4.102000237	4.102000237	0	8	9
4375	A	4	A E	0.048432474	E	1	0.059999999	0.059999999	0	8.651000023	8.651000023	0	9	9
4385	U	4	U V	0.325694948	V	1	0.360000014	0.360000014	0	2.88499999	2.88499999	0	10	9
4395	M	4	M K	0.538145048	K	1	0.189999998	0.189999998	0	3.752000093	3.752000093	0	11	9
4405	C	4	C B	0.021559053	B	1	0.050000001	0.050000001	0	1.485000014	1.485000014	0	12	9
4419	G	4	G Q	0.272965	Q	1	0.819999993	0.819999993	0	2.302999973	2.302999973	0	13	9
4425	W	4	W Q	0.592497657	Q	1	0.469999999	0.469999999	0	3.019000053	3.019000053	0	14	9
4435	K	4	K W	0.674571247	W	1	0.200000003	0.200000003	0	2.038000107	2.038000107	0	15	9
4445	E	4	E S	0.200199706	S	1	0	0	0	2.420000076	2.420000076	0	16	9
4455	C	4	C D	0.411796112	D	1	0	0	0	3.286999941	3.286999941	0	17	9
4465	L	4	L C	0.967446749	C	1	0.039999999	0.039999999	0	2.385999918	2.385999918	0	18	9
4475	V	4	V H	0.370973651	H	1	0	0	0	1.636000037	1.636000037	0	19	9
4485	N	4	N T	0.047713301	T	1	0.200000003	0.200000003	0	1.787999988	1.787999988	0	20	9
4495	L	4	L V	0.618773964	V	1	0	0	0	1.769000053	1.769000053	0	21	9
4505	W	4	W E	0.604736902	E	1	0.209999993	0.209999993	0	2.319999933	2.319999933	0	22	9
4519	X	4	X A	0.64157372	A	1	0.239999995	0.239999995	0	2.519000053	2.519000053	0	23	9
4525	B	4	B Z	0.271126251	Z	1	0	0	0	1.519999981	1.519999981	0	24	9
4535	I	4	I S	0.00306273	S	1	0.100000001	0.100000001	0	5.018000126	5.018000126	0	25	9
4545	O	4	O U	0.972749679	U	1	0	0	0	1.587000012	1.587000012	0	26	9
4555	P	4	P G	0.716607835	G	1	0.629999995	0.629999995	0	2.203000069	2.203000069	0	27	9
4565	Y	4	Y E	0.640519308	E	1	0.74000001	0.74000001	0	2.420000076	2.420000076	0	28	9
4575	S	4	S B	0.214993946	B	1	0.090000004	0.090000004	0	2.085999966	2.085999966	0	29	9
4585	M	4	M V	0.381385257	V	1	0.100000001	0.100000001	0	2.403000116	2.403000116	0	30	9
4595	N	4	N W	0.892892836	W	1	0.039999999	0.039999999	0	2.469000101	2.469000101	0	31	9
4605	V	4	V F	0.993401798	F	1	0.029999999	0.029999999	0	2.321000099	2.321000099	0	32	9
4619	S	4	S U	0.612942095	U	1	0	0	0	1.386000037	1.386000037	0	33	9
4625	Z	4	Z Z	0.039619621	Z	1	1	1	0	2.102999926	2.102999926	0	34	9
4635	N	4	N R	0.932100173	R	1	0.310000002	0.310000002	0	2.085999966	2.085999966	0	35	9
4645	K	4	K D	0.911151773	D	1	0	0	0	2.16899991	2.16899991	0	36	9
4655	M	4	M T	0.486209905	T	1	0.180000007	0.180000007	0	1.687000036	1.687000036	0	37	9
4665	T	4	T F	0.506547206	F	1	0	0	0	1.519000053	1.519000053	0	38	9
4675	Y	4	Y Q	0.797237696	Q	1	0.109999999	0.109999999	0	1.835000038	1.835000038	0	39	9
4685	J	4	J V	0.837139357	V	1	0	0	0	1.819000006	1.819000006	0	40	9
4695	F	4	F T	0.218721852	T	1	0.07	0.07	0	1.769999981	1.769999981	0	41	9
4705	C	4	C L	0.848401254	L	1	0.230000004	0.230000004	0	2.069999933	2.069999933	0	42	9
4719	E	4	E F	0.599304835	F	1	0.150000006	0.150000006	0	2.385999918	2.385999918	0	43	9
4725	L	4	L U	0.716633939	U	1	0	0	0	3.953000069	3.953000069	0	44	9
