	Lettre1	Bloc	Paires	OrdreAlea	Lettre2	n	rating.response_mean	rating.response_raw	rating.response_std	rating.rt_mean	rating.rt_raw	rating.rt_std	order	numPs
1336	a	11	a r	0.368093728	r	1	0.400000006	0.400000006	0	1.235999942	1.235999942	0	10	G
1346	q	11	q f	0.395275467	f	1	0.059999999	0.059999999	0	1.320000052	1.320000052	0	11	G
1356	x	11	x s	0.325052841	s	1	0.059999999	0.059999999	0	1.169999957	1.169999957	0	12	G
1366	t	11	t c	0.276064822	c	1	0.180000007	0.180000007	0	3.071000099	3.071000099	0	13	G
1376	b	11	b v	0.357121327	v	1	0.039999999	0.039999999	0	1.786000013	1.786000013	0	14	G
1386	t	11	t v	0.878736924	v	1	0.039999999	0.039999999	0	0.703000009	0.703000009	0	15	G
1396	n	11	n e	0.649703342	e	1	0.039999999	0.039999999	0	0.654999971	0.654999971	0	16	G
1406	v	11	v n	0.988047326	n	1	0.039999999	0.039999999	0	1.386000037	1.386000037	0	17	G
14110	j	11	j w	0.747133636	w	1	0.059999999	0.059999999	0	0.588	0.588	0	18	G
1426	v	11	v m	0.64938151	m	1	0.059999999	0.059999999	0	0.419999987	0.419999987	0	19	G
1436	h	11	h n	0.295982883	n	1	0.059999999	0.059999999	0	0.486999989	0.486999989	0	20	G
1446	q	11	q i	0.815688526	i	1	0.059999999	0.059999999	0	0.620000005	0.620000005	0	21	G
1456	v	11	v b	0.08312759	b	1	0.059999999	0.059999999	0	0.888000011	0.888000011	0	22	G
1466	e	11	e m	0.707623257	m	1	0.059999999	0.059999999	0	0.504000008	0.504000008	0	23	G
1476	w	11	w r	0.530425913	r	1	0.059999999	0.059999999	0	0.602999985	0.602999985	0	24	G
1486	x	11	x h	0.75595878	h	1	0.059999999	0.059999999	0	0.703999996	0.703999996	0	25	G
1496	p	11	p x	0.059195008	x	1	0.059999999	0.059999999	0	0.737999976	0.737999976	0	26	G
1506	c	11	c w	0.931683585	w	1	0.059999999	0.059999999	0	1.820000052	1.820000052	0	27	G
15110	b	11	b d	0.450804684	d	1	0.059999999	0.059999999	0	1.235999942	1.235999942	0	28	G
1526	c	11	c r	0.024517281	r	1	0.449999988	0.449999988	0	1.486999989	1.486999989	0	29	G
1536	q	11	q u	0.079859655	u	1	0.059999999	0.059999999	0	1.952000022	1.952000022	0	30	G
1546	s	11	s h	0.910042598	h	1	0.059999999	0.059999999	0	0.66900003	0.66900003	0	31	G
1556	d	11	d r	0.107127509	r	1	0.059999999	0.059999999	0	1.320000052	1.320000052	0	32	G
1566	r	11	r e	0.085719873	e	1	0.059999999	0.059999999	0	1.569000006	1.569000006	0	33	G
1576	c	11	c h	0.663142493	h	1	0.059999999	0.059999999	0	1.585999966	1.585999966	0	34	G
1586	l	11	l b	0.144973066	b	1	0.059999999	0.059999999	0	0.686999977	0.686999977	0	35	G
1596	r	11	r q	0.863557724	q	1	0.059999999	0.059999999	0	0.82099998	0.82099998	0	36	G
1606	l	11	l o	0.514298281	o	1	0.059999999	0.059999999	0	0.753000021	0.753000021	0	37	G
16110	m	11	m h	0.339118994	h	1	0.519999981	0.519999981	0	1.570000052	1.570000052	0	38	G
1626	r	11	r n	0.510218625	n	1	0.5	0.5	0	1.419999957	1.419999957	0	39	G
1636	d	11	d i	0.362450585	i	1	0.07	0.07	0	1.603000045	1.603000045	0	40	G
1646	s	11	s i	0.553459306	i	1	0.07	0.07	0	0.80400002	0.80400002	0	41	G
1656	c	11	c k	0.816975062	k	1	0.07	0.07	0	1.171000004	1.171000004	0	42	G
1666	n	11	n x	0.600222101	x	1	0.07	0.07	0	1.368999958	1.368999958	0	43	G
1676	h	11	h f	0.910223381	f	1	0.449999988	0.449999988	0	1.353000045	1.353000045	0	44	G
1686	e	11	e f	0.387766397	f	1	0.25999999	0.25999999	0	1.552999973	1.552999973	0	45	G
1696	h	11	h z	0.033270914	z	1	0.050000001	0.050000001	0	1.718999982	1.718999982	0	46	G
1706	i	11	i l	0.635150329	l	1	0.419999987	0.419999987	0	1.654000044	1.654000044	0	47	G
1717	z	11	z x	0.986775318	x	1	0.050000001	0.050000001	0	1.588000059	1.588000059	0	48	G
1726	t	11	t b	0.170455553	b	1	0.050000001	0.050000001	0	1.169999957	1.169999957	0	49	G
1736	h	11	h h	0.963892587	h	1	0.99000001	0.99000001	0	2.40199995	2.40199995	0	50	G
1746	b	11	b h	0.937355038	h	1	0.49000001	0.49000001	0	4.235000134	4.235000134	0	51	G
1846	j	12	j a	0.935623555	a	1	0.059999999	0.059999999	0	3.66899991	3.66899991	0	0	G
1856	o	12	o e	0.988199399	e	1	0.059999999	0.059999999	0	5.635000229	5.635000229	0	1	G
1866	r	12	r i	0.462091095	i	1	0.059999999	0.059999999	0	1.353000045	1.353000045	0	2	G
1876	f	12	f r	0.154257315	r	1	0.059999999	0.059999999	0	4.202000141	4.202000141	0	3	G
1886	s	12	s r	0.562341581	r	1	0.059999999	0.059999999	0	1.536999941	1.536999941	0	4	G
1896	b	12	b k	0.02289493	k	1	0.059999999	0.059999999	0	1.003000021	1.003000021	0	5	G
1906	q	12	q t	0.365500188	t	1	0.059999999	0.059999999	0	7.102000237	7.102000237	0	6	G
19110	w	12	w l	0.499650493	l	1	0.059999999	0.059999999	0	4.335999966	4.335999966	0	7	G
1926	a	12	a v	0.484757251	v	1	0.059999999	0.059999999	0	2.569000006	2.569000006	0	8	G
1936	f	12	f t	0.396366212	t	1	0.059999999	0.059999999	0	0.652999997	0.652999997	0	9	G
1946	g	12	g a	0.622337533	a	1	0.109999999	0.109999999	0	1.353000045	1.353000045	0	10	G
1956	l	12	l f	0.84189029	f	1	0.109999999	0.109999999	0	0.736000001	0.736000001	0	11	G
1966	x	12	x l	0.296662616	l	1	0.25999999	0.25999999	0	2.219000101	2.219000101	0	12	G
1976	k	12	k g	0.757342074	g	1	0.200000003	0.200000003	0	2.352999926	2.352999926	0	13	G
1986	w	12	w f	0.388984826	f	1	0.07	0.07	0	2.137000084	2.137000084	0	14	G
1996	w	12	w b	0.873208039	b	1	0.079999998	0.079999998	0	1.886000037	1.886000037	0	15	G
2006	h	12	h k	0.1393475	k	1	0.079999998	0.079999998	0	1.103999972	1.103999972	0	16	G
20110	a	12	a d	0.006501279	d	1	0.079999998	0.079999998	0	0.769999981	0.769999981	0	17	G
2026	a	12	a u	0.096284876	u	1	0.050000001	0.050000001	0	11.35000038	11.35000038	0	18	G
2036	f	12	f p	0.839180149	p	1	0.07	0.07	0	19.89699936	19.89699936	0	19	G
2046	x	12	x d	0.499985384	d	1	0.469999999	0.469999999	0	3.553999901	3.553999901	0	20	G
2056	l	12	l k	0.04012906	k	1	0.059999999	0.059999999	0	6.901000023	6.901000023	0	21	G
2066	i	12	i q	0.120543424	q	1	0.460000008	0.460000008	0	2.969000101	2.969000101	0	22	G
2076	e	12	e k	0.067077899	k	1	0.039999999	0.039999999	0	11.51799965	11.51799965	0	23	G
2086	s	12	s l	0.591313716	l	1	0.449999988	0.449999988	0	3.368999958	3.368999958	0	24	G
2096	x	12	x m	0.74897269	m	1	0.49000001	0.49000001	0	5.934999943	5.934999943	0	25	G
2107	k	12	k u	0.895764057	u	1	0.819999993	0.819999993	0	1.902999997	1.902999997	0	26	G
21110	v	12	v v	0.007684248	v	1	0	0	0	5.785999775	5.785999775	0	27	G
2126	d	12	d s	0.639302791	s	1	1	1	0	7.800000191	7.800000191	0	28	G
2136	x	12	x b	0.246285711	b	1	0.039999999	0.039999999	0	2.420000076	2.420000076	0	29	G
2146	s	12	s k	0.868119824	k	1	0.050000001	0.050000001	0	0.620000005	0.620000005	0	30	G
2156	p	12	p a	0.423674905	a	1	0.050000001	0.050000001	0	3.085000038	3.085000038	0	31	G
2166	s	12	s e	0.948626647	e	1	0.050000001	0.050000001	0	1.603000045	1.603000045	0	32	G
2176	o	12	o c	0.07259201	c	1	0.050000001	0.050000001	0	1.519999981	1.519999981	0	33	G
2186	b	12	b s	0.876999129	s	1	0.050000001	0.050000001	0	3.086999893	3.086999893	0	34	G
2196	f	12	f e	0.249460392	e	1	0.280000001	0.280000001	0	2.385999918	2.385999918	0	35	G
2206	q	12	q z	0.958688383	z	1	0.039999999	0.039999999	0	3.66899991	3.66899991	0	36	G
22110	f	12	f u	0.899522953	u	1	0.430000007	0.430000007	0	3.486000061	3.486000061	0	37	G
2226	a	12	a o	0.648912819	o	1	0.07	0.07	0	4.001999855	4.001999855	0	38	G
2236	p	12	p f	0.627897278	f	1	0.090000004	0.090000004	0	3.934999943	3.934999943	0	39	G
2246	y	12	y m	0.036096602	m	1	0.090000004	0.090000004	0	1.052999973	1.052999973	0	40	G
2256	w	12	w e	0.218830996	e	1	0.090000004	0.090000004	0	1.718999982	1.718999982	0	41	G
2266	l	12	l l	0.062993563	l	1	1	1	0	2.734999895	2.734999895	0	42	G
2276	q	12	q o	0.586523927	o	1	0.059999999	0.059999999	0	3.286000013	3.286000013	0	43	G
2286	a	12	a q	0.846396178	q	1	0.059999999	0.059999999	0	0.787999988	0.787999988	0	44	G
2296	w	12	w z	0.642305239	z	1	0.090000004	0.090000004	0	2.65199995	2.65199995	0	45	G
2306	v	12	v s	0.929946498	s	1	0.090000004	0.090000004	0	0.870000005	0.870000005	0	46	G
2319	r	12	r f	0.313730507	f	1	0.280000001	0.280000001	0	1.769000053	1.769000053	0	47	G
2326	t	12	t k	0.980196738	k	1	0.039999999	0.039999999	0	2.086999893	2.086999893	0	48	G
2336	j	12	j t	0.420022235	t	1	0.059999999	0.059999999	0	1.105000019	1.105000019	0	49	G
2346	z	12	z m	0.615958362	m	1	0.039999999	0.039999999	0	1.302999973	1.302999973	0	50	G
2356	p	12	p g	0.914556711	g	1	0.050000001	0.050000001	0	0.838	0.838	0	51	G
2456	h	13	h s	0.581736869	s	1	0.039999999	0.039999999	0	10.13399982	10.13399982	0	0	G
2466	h	13	h y	0.293022434	y	1	0.07	0.07	0	2.585999966	2.585999966	0	1	G
2476	g	13	g f	0.184354798	f	1	0.939999998	0.939999998	0	4.40199995	4.40199995	0	2	G
2486	d	13	d e	0.204151677	e	1	0.910000026	0.910000026	0	3.253999949	3.253999949	0	3	G
2496	r	13	r l	0.024983936	l	1	0.07	0.07	0	2.354000092	2.354000092	0	4	G
2506	m	13	m c	0.766412833	c	1	0.07	0.07	0	2.535000086	2.535000086	0	5	G
25110	e	13	e o	0.133455221	o	1	0.529999971	0.529999971	0	6.085999966	6.085999966	0	6	G
2526	t	13	t m	0.918907942	m	1	0.050000001	0.050000001	0	4.002999783	4.002999783	0	7	G
2536	t	13	t z	0.973774248	z	1	0.050000001	0.050000001	0	30.39500046	30.39500046	0	8	G
2546	x	13	x n	0.801233543	n	1	0.050000001	0.050000001	0	1.952999949	1.952999949	0	9	G
2556	l	13	l r	0.126841695	r	1	0.050000001	0.050000001	0	1.287999988	1.287999988	0	10	G
2566	w	13	w x	0.38448731	x	1	0.050000001	0.050000001	0	1.886000037	1.886000037	0	11	G
2576	d	13	d a	0.417236289	a	1	0.949999988	0.949999988	0	3.785000086	3.785000086	0	12	G
2586	j	13	j i	0.910824011	i	1	0.930000007	0.930000007	0	4.353000164	4.353000164	0	13	G
2596	m	13	m w	0.478614781	w	1	0.050000001	0.050000001	0	3.88499999	3.88499999	0	14	G
2606	e	13	e b	0.315072479	b	1	0.050000001	0.050000001	0	8.984000206	8.984000206	0	15	G
26110	g	13	g e	0.778426845	e	1	0.959999979	0.959999979	0	4.203000069	4.203000069	0	16	G
2626	z	13	z p	0.332788482	p	1	0.059999999	0.059999999	0	7.386000156	7.386000156	0	17	G
2636	g	13	g h	0.931334914	h	1	0.059999999	0.059999999	0	1.802999973	1.802999973	0	18	G
2646	i	13	i k	0.207661751	k	1	0.889999986	0.889999986	0	2.585999966	2.585999966	0	19	G
2656	t	13	t l	0.690434946	l	1	0.050000001	0.050000001	0	3.585000038	3.585000038	0	20	G
2666	o	13	o w	0.874521216	w	1	0.829999983	0.829999983	0	2.90199995	2.90199995	0	21	G
2676	h	13	h j	0.699246688	j	1	0.039999999	0.039999999	0	4.586999893	4.586999893	0	22	G
2686	e	13	e a	0.70978806	a	1	0.660000026	0.660000026	0	1.985999942	1.985999942	0	23	G
2696	t	13	t g	0.168041156	g	1	0.07	0.07	0	5.801000118	5.801000118	0	24	G
2706	n	13	n f	0.778726958	f	1	0.059999999	0.059999999	0	2.385999918	2.385999918	0	25	G
27110	y	13	y j	0.924632003	j	1	0.059999999	0.059999999	0	1.485999942	1.485999942	0	26	G
2726	g	13	g y	0.966094746	y	1	0.059999999	0.059999999	0	4.218999863	4.218999863	0	27	G
2736	k	13	k b	0.783650193	b	1	0.059999999	0.059999999	0	2.052999973	2.052999973	0	28	G
2746	i	13	i y	0.292715667	y	1	0.910000026	0.910000026	0	1.853000045	1.853000045	0	29	G
2756	a	13	a x	0.292879181	x	1	0.910000026	0.910000026	0	3.786999941	3.786999941	0	30	G
2766	v	13	v h	0.126059039	h	1	0.389999986	0.389999986	0	4.886000156	4.886000156	0	31	G
2776	o	13	o j	0.11447543	j	1	0.090000004	0.090000004	0	2.088000059	2.088000059	0	32	G
2786	a	13	a k	0.237231869	k	1	0.090000004	0.090000004	0	16.11599922	16.11599922	0	33	G
2796	r	13	r b	0.042747884	b	1	0.07	0.07	0	3.569000006	3.569000006	0	34	G
2806	w	13	w g	0.296471213	g	1	0.910000026	0.910000026	0	11.68299961	11.68299961	0	35	G
28110	z	13	z y	0.413306433	y	1	0.119999997	0.119999997	0	7.250999928	7.250999928	0	36	G
2826	s	13	s g	0.874996152	g	1	0.07	0.07	0	3.253999949	3.253999949	0	37	G
2836	p	13	p e	0.418582851	e	1	0.07	0.07	0	3.15199995	3.15199995	0	38	G
2846	i	13	i a	0.680606121	a	1	0.819999993	0.819999993	0	3.734999895	3.734999895	0	39	G
2856	z	13	z o	0.139589965	o	1	0.059999999	0.059999999	0	11.04899979	11.04899979	0	40	G
2866	h	13	h m	0.802154908	m	1	0.730000019	0.730000019	0	3.069999933	3.069999933	0	41	G
2876	y	13	y c	0.878547587	c	1	0.810000002	0.810000002	0	2.769999981	2.769999981	0	42	G
2886	e	13	e t	0.844371902	t	1	0.100000001	0.100000001	0	5.735000134	5.735000134	0	43	G
2896	i	13	i s	0.629755376	s	1	0.07	0.07	0	5.301000118	5.301000118	0	44	G
2906	y	13	y r	0.641133393	r	1	0.07	0.07	0	3.236000061	3.236000061	0	45	G
2918	p	13	p j	0.625967465	j	1	0.07	0.07	0	1.552999973	1.552999973	0	46	G
2926	j	13	j l	0.756565091	l	1	0.939999998	0.939999998	0	1.952999949	1.952999949	0	47	G
2936	m	13	m v	0.58799196	v	1	0.469999999	0.469999999	0	3.984999895	3.984999895	0	48	G
2946	m	13	m m	0.158139072	m	1	0.99000001	0.99000001	0	4.551000118	4.551000118	0	49	G
2956	b	13	b e	0.471263443	e	1	0.07	0.07	0	15.69900036	15.69900036	0	50	G
2966	m	13	m s	0.251638776	s	1	0.230000004	0.230000004	0	48.67200089	48.67200089	0	51	G
3066	q	2	q k	0.067509156	k	1	0.039999999	0.039999999	0	6.717999935	6.717999935	0	0	G
3076	y	2	y z	0.556537212	z	1	0.059999999	0.059999999	0	1.636000037	1.636000037	0	1	G
3086	q	2	q d	0.338150568	d	1	0.050000001	0.050000001	0	3.65199995	3.65199995	0	2	G
3096	h	2	h q	0.51769508	q	1	0.029999999	0.029999999	0	3.086999893	3.086999893	0	3	G
3107	v	2	v x	0.709440167	x	1	0.059999999	0.059999999	0	6.250999928	6.250999928	0	4	G
31110	g	2	g p	0.017089727	p	1	0.059999999	0.059999999	0	2.519000053	2.519000053	0	5	G
3126	i	2	i r	0.649848344	r	1	0.25	0.25	0	2.618999958	2.618999958	0	6	G
3136	s	2	s z	0.12213061	z	1	0.039999999	0.039999999	0	3.201999903	3.201999903	0	7	G
3146	g	2	g z	0.03191647	z	1	0.100000001	0.100000001	0	8.366999626	8.366999626	0	8	G
3156	y	2	y a	0.445035479	a	1	0.029999999	0.029999999	0	3.203000069	3.203000069	0	9	G
3166	q	2	q l	0.950031089	l	1	0.75999999	0.75999999	0	2.835999966	2.835999966	0	10	G
3176	t	2	t p	0.978934211	p	1	0.090000004	0.090000004	0	2.753000021	2.753000021	0	11	G
3186	e	2	e x	0.035278095	x	1	0.159999996	0.159999996	0	3.785000086	3.785000086	0	12	G
3196	f	2	f o	0.635550078	o	1	0.050000001	0.050000001	0	1.870000005	1.870000005	0	13	G
3206	u	2	u n	0.028782387	n	1	0.050000001	0.050000001	0	1.986999989	1.986999989	0	14	G
32110	g	2	g w	0.636921808	w	1	0.050000001	0.050000001	0	1.253000021	1.253000021	0	15	G
3226	c	2	c d	0.82879014	d	1	0.050000001	0.050000001	0	3.002000093	3.002000093	0	16	G
3236	s	2	s p	0.623228744	p	1	0.059999999	0.059999999	0	2.319999933	2.319999933	0	17	G
3246	q	2	q s	0.483495131	s	1	0.059999999	0.059999999	0	1.703999996	1.703999996	0	18	G
3256	r	2	r k	0.819777201	k	1	0.150000006	0.150000006	0	4.618000031	4.618000031	0	19	G
3266	r	2	r c	0.000727604	c	1	0.379999995	0.379999995	0	2.769000053	2.769000053	0	20	G
3276	u	2	u j	0.284577813	j	1	0.090000004	0.090000004	0	4.15199995	4.15199995	0	21	G
3286	x	2	x x	0.995311246	x	1	0.959999979	0.959999979	0	2.236000061	2.236000061	0	22	G
3296	d	2	d p	0.792753753	p	1	0.529999971	0.529999971	0	6.984000206	6.984000206	0	23	G
3306	o	2	o u	0.283001654	u	1	0.029999999	0.029999999	0	1.603000045	1.603000045	0	24	G
33110	y	2	y f	0.663809154	f	1	0.50999999	0.50999999	0	3.236000061	3.236000061	0	25	G
3326	g	2	g k	0.206612509	k	1	0.119999997	0.119999997	0	4.169000149	4.169000149	0	26	G
3336	m	2	m r	0.946805187	r	1	0.189999998	0.189999998	0	3.502000093	3.502000093	0	27	G
3346	q	2	q g	0.179586616	g	1	0.029999999	0.029999999	0	2.220000029	2.220000029	0	28	G
3356	h	2	h w	0.618042325	w	1	0.050000001	0.050000001	0	3.585999966	3.585999966	0	29	G
3366	p	2	p h	0.497132565	h	1	0.050000001	0.050000001	0	1.985999942	1.985999942	0	30	G
3376	t	2	t o	0.639526646	o	1	0.050000001	0.050000001	0	1.120000005	1.120000005	0	31	G
3386	t	2	t d	0.775388869	d	1	0.150000006	0.150000006	0	3.236000061	3.236000061	0	32	G
3396	d	2	d c	0.527836851	c	1	0.079999998	0.079999998	0	5.535999775	5.535999775	0	33	G
3406	z	2	z v	0.711304359	v	1	0.029999999	0.029999999	0	5.06799984	5.06799984	0	34	G
34110	z	2	z c	0.961067634	c	1	0.360000014	0.360000014	0	3.236000061	3.236000061	0	35	G
3426	g	2	g l	0.666555846	l	1	0.720000029	0.720000029	0	5.068999767	5.068999767	0	36	G
3436	m	2	m g	0.839448037	g	1	0.090000004	0.090000004	0	4.618999958	4.618999958	0	37	G
3446	g	2	g m	0.910983346	m	1	0.219999999	0.219999999	0	4.885000229	4.885000229	0	38	G
3456	d	2	d d	0.94225948	d	1	1	1	0	2.302999973	2.302999973	0	39	G
3466	f	2	f v	0.449184704	v	1	0.050000001	0.050000001	0	5.519999981	5.519999981	0	40	G
3476	r	2	r y	0.921306753	y	1	0.050000001	0.050000001	0	12.5010004	12.5010004	0	41	G
3486	b	2	b p	0.836277337	p	1	0.899999976	0.899999976	0	2.153000116	2.153000116	0	42	G
3496	g	2	g d	0.993315714	d	1	0.079999998	0.079999998	0	3.720000029	3.720000029	0	43	G
3506	w	2	w a	0.043294469	a	1	0.07	0.07	0	14.94799995	14.94799995	0	44	G
35110	z	2	z d	0.624604474	d	1	0.25	0.25	0	2.436000109	2.436000109	0	45	G
3526	v	2	v l	0.807115162	l	1	0.050000001	0.050000001	0	11.86699963	11.86699963	0	46	G
3536	p	2	p d	0.502074487	d	1	0.189999998	0.189999998	0	2.269000053	2.269000053	0	47	G
3546	f	2	f x	0.987518535	x	1	0.300000012	0.300000012	0	3.753000021	3.753000021	0	48	G
3556	x	2	x a	0.653507576	a	1	0.319999993	0.319999993	0	4.385000229	4.385000229	0	49	G
3566	r	2	r r	0.260821748	r	1	0.970000029	0.970000029	0	4.703999996	4.703999996	0	50	G
3576	e	2	e y	0.266481779	y	1	0.280000001	0.280000001	0	5.434999943	5.434999943	0	51	G
3676	g	3	g r	0.328836241	r	1	0.270000011	0.270000011	0	4.751999855	4.751999855	0	0	G
3686	a	3	a t	0.095465398	t	1	0.230000004	0.230000004	0	3.536000013	3.536000013	0	1	G
3696	k	3	k x	0.939384068	x	1	0.039999999	0.039999999	0	2.934999943	2.934999943	0	2	G
3706	y	3	y p	0.453538896	p	1	0.189999998	0.189999998	0	4.684999943	4.684999943	0	3	G
37110	k	3	k l	0.753807676	l	1	0.050000001	0.050000001	0	3.936000109	3.936000109	0	4	G
3726	h	3	h g	0.780730331	g	1	0.059999999	0.059999999	0	3.170000076	3.170000076	0	5	G
3736	u	3	u z	0.915209828	z	1	0.07	0.07	0	2.736000061	2.736000061	0	6	G
3746	m	3	m d	0.251266641	d	1	0.419999987	0.419999987	0	4.235000134	4.235000134	0	7	G
3756	k	3	k r	0.455729779	r	1	0.400000006	0.400000006	0	4.850999832	4.850999832	0	8	G
3766	o	3	o k	0.867825513	k	1	0.050000001	0.050000001	0	2.720999956	2.720999956	0	9	G
3776	a	3	a w	0.604184545	w	1	0.050000001	0.050000001	0	3.335999966	3.335999966	0	10	G
3786	n	3	n v	0.176549459	v	1	0.49000001	0.49000001	0	2.618999958	2.618999958	0	11	G
3796	c	3	c s	0.702071066	s	1	0.109999999	0.109999999	0	4.352000237	4.352000237	0	12	G
3806	h	3	h d	0.549948128	d	1	0.289999992	0.289999992	0	3.453000069	3.453000069	0	13	G
38110	y	3	y l	0.26370036	l	1	0.050000001	0.050000001	0	3.319000006	3.319000006	0	14	G
3826	p	3	p i	0.220294538	i	1	0.02	0.02	0	4.434999943	4.434999943	0	15	G
3836	k	3	k v	0.550077348	v	1	0.059999999	0.059999999	0	6.734000206	6.734000206	0	16	G
3846	e	3	e i	0.008083081	i	1	0.379999995	0.379999995	0	3.569000006	3.569000006	0	17	G
3856	i	3	i h	0.881290528	h	1	0.090000004	0.090000004	0	2.404000044	2.404000044	0	18	G
3866	l	3	l e	0.728534863	e	1	0.029999999	0.029999999	0	3.601999998	3.601999998	0	19	G
3876	d	3	d n	0.602815933	n	1	0.050000001	0.050000001	0	3.267999887	3.267999887	0	20	G
3886	p	3	p q	0.088091128	q	1	0.289999992	0.289999992	0	3.270999908	3.270999908	0	21	G
3896	o	3	o x	0.131754338	x	1	0.050000001	0.050000001	0	5.168000221	5.168000221	0	22	G
3906	b	3	b l	0.42427193	l	1	0.090000004	0.090000004	0	11.13300037	11.13300037	0	23	G
39110	r	3	r m	0.477040166	m	1	0.289999992	0.289999992	0	2.871000052	2.871000051	0	24	G
