	Lettre1	Bloc	Paires	OrdreAlea	Lettre2	n	rating.response_mean	rating.response_raw	rating.response_std	rating.rt_mean	rating.rt_raw	rating.rt_std	order	numPs
2032	E	12	E W	0.231119482	W	1	0.200000003	0.200000003	0	1.652999997	1.652999997	0	16	AA
2042	H	12	H I	0.544713855	I	1	0.270000011	0.270000011	0	1.338000059	1.338000059	0	17	AA
2052	T	12	T T	0.357374687	T	1	1	1	0	1.521000028	1.521000028	0	18	AA
2062	H	12	H Y	0.18205184	Y	1	0.059999999	0.059999999	0	4.236000061	4.236000061	0	19	AA
2072	X	12	X Z	0.716253975	Z	1	0.159999996	0.159999996	0	1.455000043	1.455000043	0	20	AA
2082	O	12	O U	0.167054717	U	1	0	0	0	1.069000006	1.069000006	0	21	AA
2092	I	12	I Q	0.841421276	Q	1	0.180000007	0.180000007	0	1.253000021	1.253000021	0	22	AA
2102	C	12	C N	0.403767797	N	1	0.07	0.07	0	2.153000116	2.153000116	0	23	AA
2113	K	12	K V	0.923445117	V	1	0.029999999	0.029999999	0	2.321000099	2.321000099	0	24	AA
2122	V	12	V J	0.545254984	J	1	0.079999998	0.079999998	0	1.386000037	1.386000037	0	25	AA
2132	H	12	H L	0.814459531	L	1	0.340000004	0.340000004	0	1.136000037	1.136000037	0	26	AA
2142	E	12	E Q	0.2238728	Q	1	0.050000001	0.050000001	0	4.769000053	4.769000053	0	27	AA
2152	L	12	L Y	0.248911833	Y	1	0.07	0.07	0	1.569000006	1.569000006	0	28	AA
2162	B	12	B E	0.700763588	E	1	0.119999997	0.119999997	0	1.68599999	1.68599999	0	29	AA
2172	G	12	G B	0.889120561	B	1	0.170000002	0.170000002	0	1.337000012	1.337000012	0	30	AA
2182	R	12	R A	0.82391324	A	1	0.129999995	0.129999995	0	1.070000052	1.070000052	0	31	AA
2192	N	12	N Y	0.390146142	Y	1	0.109999999	0.109999999	0	6.551000118	6.551000118	0	32	AA
2202	L	12	L M	0.159673372	M	1	0.029999999	0.029999999	0	1.684999943	1.684999943	0	33	AA
2213	R	12	R V	0.59697453	V	1	0.090000004	0.090000004	0	1.118999958	1.118999958	0	34	AA
2222	Z	12	Z R	0.653645163	R	1	0	0	0	1.320000052	1.320000052	0	35	AA
2232	D	12	D E	0.50669698	E	1	0.150000006	0.150000006	0	1.585999966	1.585999966	0	36	AA
2242	F	12	F D	0.289766368	D	1	0.029999999	0.029999999	0	1.120000005	1.120000005	0	37	AA
2252	K	12	K C	0.391045522	C	1	0.029999999	0.029999999	0	2.934999943	2.934999943	0	38	AA
2262	P	12	P J	0.447304758	J	1	0.230000004	0.230000004	0	1.202999949	1.202999949	0	39	AA
2272	Y	12	Y L	0.997769613	L	1	0.07	0.07	0	1.970000029	1.970000029	0	40	AA
2282	W	12	W M	0.716687769	M	1	0.119999997	0.119999997	0	1.419999957	1.419999957	0	41	AA
2292	K	12	K I	0.833862573	I	1	0	0	0	3.970000029	3.970000029	0	42	AA
2302	V	12	V M	0.905425832	M	1	0.119999997	0.119999997	0	1.070000052	1.070000052	0	43	AA
2313	S	12	S O	0.413865671	O	1	0.270000011	0.270000011	0	1.402999997	1.402999997	0	44	AA
2322	Q	12	Q R	0.077675414	R	1	0.319999993	0.319999993	0	2.135999918	2.135999918	0	45	AA
2332	G	12	G I	0.153865466	I	1	0.25999999	0.25999999	0	1.853000045	1.853000045	0	46	AA
2342	Y	12	Y K	0.860287456	K	1	0.100000001	0.100000001	0	1.286999941	1.286999941	0	47	AA
2352	J	12	J I	0.806644536	I	1	0.289999992	0.289999992	0	1.16900003	1.16900003	0	48	AA
2362	B	12	B K	0.034871674	K	1	0.079999998	0.079999998	0	2.469000101	2.469000101	0	49	AA
2372	A	12	A B	0.835255967	B	1	0.289999992	0.289999992	0	1.536999941	1.536999941	0	50	AA
2382	Q	12	Q G	0.49216944	G	1	0.409999996	0.409999996	0	1.886000037	1.886000037	0	51	AA
2492	Q	13	Q E	0.827280838	E	1	0.189999998	0.189999998	0	2.102999926	2.102999926	0	0	AA
2502	C	13	C E	0.836726983	E	1	0.109999999	0.109999999	0	3.052999973	3.052999973	0	1	AA
2513	B	13	B F	0.7541167	F	1	0.059999999	0.059999999	0	2.036000013	2.036000013	0	2	AA
2522	Z	13	Z W	0.278309945	W	1	0.140000001	0.140000001	0	1.386999965	1.386999965	0	3	AA
2532	T	13	T I	0.617207975	I	1	0.379999995	0.379999995	0	1.085999966	1.085999966	0	4	AA
2542	H	13	H O	0.394945983	O	1	0.280000001	0.280000001	0	1.371000052	1.371000051	0	5	AA
2552	K	13	K R	0.91571114	R	1	0.079999998	0.079999998	0	1.070000052	1.070000052	0	6	AA
2562	D	13	D R	0.971037279	R	1	0.039999999	0.039999999	0	1.335999966	1.335999966	0	7	AA
2572	V	13	V S	0.185115525	S	1	0.129999995	0.129999995	0	1.269999981	1.269999981	0	8	AA
2582	M	13	M N	0.000706751	N	1	0.230000004	0.230000004	0	2.203000069	2.203000069	0	9	AA
2592	P	13	P W	0.741972952	W	1	0.159999996	0.159999996	0	2.552999973	2.552999973	0	10	AA
2602	U	13	U Q	0.955748708	Q	1	0.050000001	0.050000001	0	1.286000013	1.286000013	0	11	AA
2613	V	13	V P	0.552704291	P	1	0.100000001	0.100000001	0	1.136000037	1.136000037	0	12	AA
2622	R	13	R Z	0.498604435	Z	1	0.050000001	0.050000001	0	1.253000021	1.253000021	0	13	AA
2632	N	13	N M	0.611921825	M	1	0.209999993	0.209999993	0	1.036999941	1.036999941	0	14	AA
2642	D	13	D L	0.078151063	L	1	0.400000006	0.400000006	0	1.202999949	1.202999949	0	15	AA
2652	I	13	I O	0.433803055	O	1	0.319999993	0.319999993	0	1.603000045	1.603000045	0	16	AA
2662	F	13	F J	0.926656056	J	1	0.200000003	0.200000003	0	0.902999997	0.902999997	0	17	AA
2672	V	13	V I	0.273197217	I	1	0.330000013	0.330000013	0	1.052999973	1.052999973	0	18	AA
2682	N	13	N K	0.595637609	K	1	0.050000001	0.050000001	0	1.088000059	1.088000059	0	19	AA
2692	Y	13	Y U	0.773798213	U	1	0.039999999	0.039999999	0	0.986999989	0.986999989	0	20	AA
2702	O	13	O D	0.314251085	D	1	0.400000006	0.400000006	0	1.085999966	1.085999966	0	21	AA
2713	K	13	K X	0.514778454	X	1	0.079999998	0.079999998	0	3.234999895	3.234999895	0	22	AA
2722	D	13	D F	0.466049336	F	1	0.079999998	0.079999998	0	0.769999981	0.769999981	0	23	AA
2732	I	13	I X	0.479782618	X	1	0.400000006	0.400000006	0	1.003999949	1.003999949	0	24	AA
2742	T	13	T U	0.089549491	U	1	0.07	0.07	0	1.468999982	1.468999982	0	25	AA
2752	Z	13	Z A	0.3197834	A	1	0.289999992	0.289999992	0	1.052999973	1.052999973	0	26	AA
2762	I	13	I T	0.23812715	T	1	0.49000001	0.49000001	0	1.220000029	1.220000029	0	27	AA
2772	Y	13	Y B	0.276777515	B	1	0.159999996	0.159999996	0	1.236999989	1.236999989	0	28	AA
2782	S	13	S Q	0.089695469	Q	1	0.370000005	0.370000005	0	1.437000036	1.437000036	0	29	AA
2792	Q	13	Q U	0.220089804	U	1	0.109999999	0.109999999	0	1.218999982	1.218999982	0	30	AA
2802	G	13	G S	0.285380766	S	1	0.219999999	0.219999999	0	1.253000021	1.253000021	0	31	AA
2813	F	13	F X	0.163834858	X	1	0.07	0.07	0	1.30400002	1.30400002	0	32	AA
2822	V	13	V K	0.868522613	K	1	0.119999997	0.119999997	0	1.07099998	1.07099998	0	33	AA
2832	M	13	M Q	0.492398482	Q	1	0.050000001	0.050000001	0	0.953999996	0.953999996	0	34	AA
2842	I	13	I M	0.415622169	M	1	0.07	0.07	0	1.16900003	1.16900003	0	35	AA
2852	P	13	P P	0.347931481	P	1	1	1	0	1.338000059	1.338000059	0	36	AA
2862	E	13	E T	0.704145323	T	1	0.230000004	0.230000004	0	1.603000045	1.603000045	0	37	AA
2872	E	13	E E	0.632485026	E	1	1	1	0	2.220999956	2.220999956	0	38	AA
2882	E	13	E I	0.548597089	I	1	0.200000003	0.200000003	0	1.888000011	1.888000011	0	39	AA
2892	R	13	R Q	0.245618105	Q	1	0.419999987	0.419999987	0	1.503000021	1.503000021	0	40	AA
2902	J	13	J B	0.445109878	B	1	0.389999986	0.389999986	0	2.019000053	2.019000053	0	41	AA
2913	P	13	P U	0.644035413	U	1	0.029999999	0.029999999	0	1.085999966	1.085999966	0	42	AA
2922	C	13	C X	0.400910768	X	1	0.239999995	0.239999995	0	1.702999949	1.702999949	0	43	AA
2932	A	13	A F	0.661505679	F	1	0.039999999	0.039999999	0	1.769999981	1.769999981	0	44	AA
2942	X	13	X M	0.989153884	M	1	0.189999998	0.189999998	0	1.269999981	1.269999981	0	45	AA
2952	F	13	F S	0.813550798	S	1	0.039999999	0.039999999	0	1.154999971	1.154999971	0	46	AA
2962	L	13	L D	0.192741053	D	1	0.340000004	0.340000004	0	1.087000012	1.087000012	0	47	AA
2972	Q	13	Q P	0.642367962	P	1	0.330000013	0.330000013	0	1.070000052	1.070000052	0	48	AA
2982	Q	13	Q Z	0.757879216	Z	1	0.270000011	0.270000011	0	1.455000043	1.455000043	0	49	AA
2992	C	13	C P	0.005166896	P	1	0.189999998	0.189999998	0	0.921000004	0.921000004	0	50	AA
3002	M	13	M P	0.822358999	P	1	0.079999998	0.079999998	0	1.085999966	1.085999966	0	51	AA
3113	R	2	R S	0.87713794	S	1	0.01	0.01	0	5.669000149	5.669000149	0	0	AA
3122	B	2	B C	0.278003253	C	1	0.050000001	0.050000001	0	2.819000006	2.819000006	0	1	AA
3132	S	2	S R	0.921323175	R	1	0.050000001	0.050000001	0	2.385999918	2.385999918	0	2	AA
3142	R	2	R X	0.501038444	X	1	0.029999999	0.029999999	0	3.153000116	3.153000116	0	3	AA
3152	V	2	V H	0.578118104	H	1	0.050000001	0.050000001	0	3.203000069	3.203000069	0	4	AA
3162	G	2	G A	0.437343629	A	1	0.079999998	0.079999998	0	3.686000109	3.686000109	0	5	AA
3172	H	2	H A	0.922323689	A	1	0.150000006	0.150000006	0	3.153000116	3.153000116	0	6	AA
3182	Z	2	Z Q	0.31964479	Q	1	0.100000001	0.100000001	0	4.202000141	4.202000141	0	7	AA
3192	V	2	V R	0.168881435	R	1	0.02	0.02	0	4.119999886	4.119999886	0	8	AA
3202	V	2	V Y	0.137904005	Y	1	0.439999998	0.439999998	0	4.418000221	4.418000221	0	9	AA
3213	L	2	L O	0.016260049	O	1	0.25	0.25	0	2.519000053	2.519000053	0	10	AA
3222	J	2	J Z	0.728360085	Z	1	0.119999997	0.119999997	0	5.352000237	5.352000237	0	11	AA
3232	N	2	N R	0.236960659	R	1	0.209999993	0.209999993	0	2.302999973	2.302999973	0	12	AA
3242	S	2	S X	0.470842105	X	1	0.07	0.07	0	3.086999893	3.086999893	0	13	AA
3252	Y	2	Y P	0.788666518	P	1	0.029999999	0.029999999	0	4.585000038	4.585000038	0	14	AA
3262	R	2	R R	0.373063848	R	1	1	1	0	1.43599999	1.43599999	0	15	AA
3272	A	2	A G	0.122408592	G	1	0.119999997	0.119999997	0	4.669000149	4.669000149	0	16	AA
3282	O	2	O Z	0.087061723	Z	1	0.159999996	0.159999996	0	2.453000069	2.453000069	0	17	AA
3292	X	2	X C	0.940199683	C	1	0.180000007	0.180000007	0	4.635000229	4.635000229	0	18	AA
3302	R	2	R T	0.357913494	T	1	0.02	0.02	0	3.585999966	3.585999966	0	19	AA
3313	I	2	I I	0.840925066	I	1	1	1	0	2.687000036	2.687000036	0	20	AA
3322	N	2	N D	0.538294985	D	1	0.379999995	0.379999995	0	3.41899991	3.41899991	0	21	AA
3332	N	2	N E	0.208142542	E	1	0.180000007	0.180000007	0	3.085999966	3.085999966	0	22	AA
3342	E	2	E F	0.089458354	F	1	0.270000011	0.270000011	0	2.385999918	2.385999918	0	23	AA
3352	J	2	J G	0.972523258	G	1	0.050000001	0.050000001	0	5.004000187	5.004000187	0	24	AA
3362	O	2	O L	0.869536216	L	1	0.289999992	0.289999992	0	2.769000053	2.769000053	0	25	AA
3372	N	2	N J	0.001875688	J	1	0.050000001	0.050000001	0	5.418000221	5.418000221	0	26	AA
3382	Q	2	Q L	0.58691014	L	1	0.159999996	0.159999996	0	3.019999981	3.019999981	0	27	AA
3392	D	2	D C	0.955194498	C	1	0.239999995	0.239999995	0	3.219000101	3.219000101	0	28	AA
3402	D	2	D V	0.800063121	V	1	0.140000001	0.140000001	0	5.868000031	5.868000031	0	29	AA
3413	A	2	A W	0.143019264	W	1	0	0	0	3.535000086	3.535000086	0	30	AA
3422	L	2	L S	0.333348571	S	1	0.230000004	0.230000004	0	3.604000092	3.604000092	0	31	AA
3432	O	2	O K	0.246876152	K	1	0.01	0.01	0	2.153000116	2.153000116	0	32	AA
3442	F	2	F U	0.887648378	U	1	0.129999995	0.129999995	0	2.15199995	2.15199995	0	33	AA
3452	Q	2	Q Y	0.901091239	Y	1	0.039999999	0.039999999	0	4.65199995	4.65199995	0	34	AA
3462	Q	2	Q W	0.641354182	W	1	0.050000001	0.050000001	0	2.767999887	2.767999887	0	35	AA
3472	Y	2	Y G	0.920098111	G	1	0.140000001	0.140000001	0	2.719000101	2.719000101	0	36	AA
3482	D	2	D B	0.805044621	B	1	0.200000003	0.200000003	0	2.153000116	2.153000116	0	37	AA
3492	M	2	M W	0.351534894	W	1	0.280000001	0.280000001	0	4.452000141	4.452000141	0	38	AA
3502	B	2	B D	0.198735854	D	1	0.439999998	0.439999998	0	4.001999855	4.001999855	0	39	AA
3513	G	2	G U	0.891002061	U	1	0.100000001	0.100000001	0	3.234999895	3.234999895	0	40	AA
3522	H	2	H M	0.635904819	M	1	0.059999999	0.059999999	0	2.835999966	2.835999966	0	41	AA
3532	G	2	G Q	0.317401897	Q	1	0.140000001	0.140000001	0	5.78399992	5.78399992	0	42	AA
3542	W	2	W K	0.787691232	K	1	0.050000001	0.050000001	0	2.635999918	2.635999918	0	43	AA
3552	D	2	D W	0.405515217	W	1	0.07	0.07	0	4.085999966	4.085999966	0	44	AA
3562	E	2	E N	0.406748141	N	1	0.039999999	0.039999999	0	4.835000038	4.835000038	0	45	AA
3572	C	2	C M	0.415324443	M	1	0.050000001	0.050000001	0	3.118000031	3.118000031	0	46	AA
3582	T	2	T S	0.214998568	S	1	0.159999996	0.159999996	0	2.119999886	2.119999886	0	47	AA
3592	C	2	C G	0.316531391	G	1	0.230000004	0.230000004	0	3.38499999	3.38499999	0	48	AA
3602	U	2	U Y	0.048423715	Y	1	0.079999998	0.079999998	0	2.069999933	2.069999933	0	49	AA
3612	H	2	H K	0.889976394	K	1	0.170000002	0.170000002	0	3.302000046	3.302000046	0	50	AA
3622	F	2	F M	0.094363007	M	1	0.059999999	0.059999999	0	2.219000101	2.219000101	0	51	AA
3732	J	3	J P	0.387776062	P	1	0.140000001	0.140000001	0	1.736999989	1.736999989	0	0	AA
3742	C	3	C B	0.501391734	B	1	0.07	0.07	0	1.93599999	1.93599999	0	1	AA
3752	I	3	I B	0.870323732	B	1	0.209999993	0.209999993	0	1.588000059	1.588000059	0	2	AA
3762	V	3	V X	0.070782304	X	1	0.07	0.07	0	4.602000237	4.602000237	0	3	AA
3772	I	3	I E	0.128757378	E	1	0.029999999	0.029999999	0	1.603000045	1.603000045	0	4	AA
3782	T	3	T P	0.880847763	P	1	0.079999998	0.079999998	0	2.270999908	2.270999908	0	5	AA
3792	A	3	A Q	0.37778569	Q	1	0.159999996	0.159999996	0	1.93599999	1.93599999	0	6	AA
3802	W	3	W H	0.698727294	H	1	0.090000004	0.090000004	0	3.453000069	3.453000069	0	7	AA
3813	S	3	S L	0.34706064	L	1	0.189999998	0.189999998	0	2.819000006	2.819000006	0	8	AA
3822	S	3	S F	0.127741292	F	1	0.029999999	0.029999999	0	2.003999949	2.003999949	0	9	AA
3832	L	3	L Q	0.684223039	Q	1	0.119999997	0.119999997	0	7.284999847	7.284999847	0	10	AA
3842	C	3	C I	0.895501613	I	1	0.159999996	0.159999996	0	2.403000116	2.403000116	0	11	AA
3852	A	3	A E	0.619554062	E	1	0.07	0.07	0	2.036000013	2.036000013	0	12	AA
3862	J	3	J Y	0.921156813	Y	1	0.039999999	0.039999999	0	3.486000061	3.486000061	0	13	AA
3872	G	3	G F	0.8432943	F	1	0.119999997	0.119999997	0	1.718999982	1.718999982	0	14	AA
3882	V	3	V B	0.818422288	B	1	0.159999996	0.159999996	0	2.118999958	2.118999958	0	15	AA
3892	I	3	I G	0.708880075	G	1	0.119999997	0.119999997	0	5.001999855	5.001999855	0	16	AA
3902	I	3	I V	0.678615426	V	1	0.230000004	0.230000004	0	8.850999832	8.850999832	0	17	AA
3913	E	3	E Z	0.270747316	Z	1	0.140000001	0.140000001	0	5.335000038	5.335000038	0	18	AA
3922	Y	3	Y O	0.968016343	O	1	0	0	0	1.552999973	1.552999973	0	19	AA
3932	P	3	P V	0.134369488	V	1	0.079999998	0.079999998	0	2.453999996	2.453999996	0	20	AA
3942	G	3	G Z	0.776234947	Z	1	0.050000001	0.050000001	0	1.91900003	1.91900003	0	21	AA
3952	S	3	S U	0.254943512	U	1	0	0	0	2.104000092	2.104000092	0	22	AA
3962	R	3	R J	0.003735383	J	1	0.01	0.01	0	4.236999989	4.236999989	0	23	AA
3972	L	3	L J	0.040090246	J	1	0.270000011	0.270000011	0	3.269000053	3.269000053	0	24	AA
3982	C	3	C U	0.237130245	U	1	0.029999999	0.029999999	0	3.219000101	3.219000101	0	25	AA
3992	D	3	D D	0.59241844	D	1	1	1	0	2.601999998	2.601999998	0	26	AA
4002	W	3	W E	0.556683532	E	1	0.330000013	0.330000013	0	3.486000061	3.486000061	0	27	AA
4013	P	3	P B	0.473750169	B	1	0.239999995	0.239999995	0	2.953000069	2.953000069	0	28	AA
4022	Q	3	Q B	0.989735086	B	1	0.150000006	0.150000006	0	3.201999903	3.201999903	0	29	AA
4032	X	3	X F	0.2431732	F	1	0.150000006	0.150000006	0	4.684999943	4.684999943	0	30	AA
4042	N	3	N Z	0.708308077	Z	1	0.059999999	0.059999999	0	1.702999949	1.702999949	0	31	AA
4052	S	3	S W	0.594100894	W	1	0.150000006	0.150000006	0	2.118999958	2.118999958	0	32	AA
4062	K	3	K Q	0.808903799	Q	1	0.119999997	0.119999997	0	3.720000029	3.720000029	0	33	AA
4072	M	3	M C	0.2847263	C	1	0.02	0.02	0	3.967999935	3.967999935	0	34	AA
4082	V	3	V A	0.851473012	A	1	0.07	0.07	0	2.135999918	2.135999918	0	35	AA
4092	F	3	F R	0.951825374	R	1	0.129999995	0.129999995	0	2.619999886	2.619999886	0	36	AA
4102	B	3	B J	0.428613503	J	1	0.209999993	0.209999993	0	4.15199995	4.15199995	0	37	AA
4113	X	3	X S	0.102984915	S	1	0.219999999	0.219999999	0	2.002000093	2.002000093	0	38	AA
4122	Y	3	Y I	0.79178042	I	1	0.050000001	0.050000001	0	2.052999973	2.052999973	0	39	AA
4132	Y	3	Y S	0.38351297	S	1	0.059999999	0.059999999	0	1.819000006	1.819000006	0	40	AA
4142	J	3	J K	0.709177202	K	1	0.090000004	0.090000004	0	2.41899991	2.41899991	0	41	AA
4152	O	3	O J	0.9970902	J	1	0.230000004	0.230000004	0	2.720000029	2.720000029	0	42	AA
4162	U	3	U G	0.256768319	G	1	0.059999999	0.059999999	0	5.717999935	5.717999935	0	43	AA
4172	Z	3	Z X	0.099691199	X	1	0.079999998	0.079999998	0	11.53299999	11.53299999	0	44	AA
4182	Z	3	Z U	0.307861037	U	1	0.01	0.01	0	1.968999982	1.968999982	0	45	AA
4192	X	3	X U	0.06233397	U	1	0.039999999	0.039999999	0	2.286999941	2.286999941	0	46	AA
4202	F	3	F W	0.822160928	W	1	0.07	0.07	0	1.886000037	1.886000037	0	47	AA
4212	C	3	C O	0.379468247	O	1	0.180000007	0.180000007	0	2.351999998	2.351999998	0	48	AA
4222	B	3	B U	0.422180015	U	1	0.01	0.01	0	3.854000092	3.854000092	0	49	AA
4232	M	3	M E	0.097248017	E	1	0.270000011	0.270000011	0	2.135999918	2.135999918	0	50	AA
4242	K	3	K M	0.504928006	M	1	0.07	0.07	0	2.201999903	2.201999903	0	51	AA
4352	F	4	F G	0.262233094	G	1	0.079999998	0.079999998	0	3.002000093	3.002000093	0	0	AA
4362	G	4	G G	0.001724746	G	1	1	1	0	2.036999941	2.036999941	0	1	AA
4372	Q	4	Q X	0.224443124	X	1	0.090000004	0.090000004	0	3.984999895	3.984999895	0	2	AA
4382	U	4	U V	0.409556376	V	1	0.059999999	0.059999999	0	1.718999982	1.718999982	0	3	AA
4392	B	4	B X	0.600458342	X	1	0.129999995	0.129999995	0	4.269000053	4.269000053	0	4	AA
4402	E	4	E K	0.155510236	K	1	0.039999999	0.039999999	0	5.551000118	5.551000118	0	5	AA
4413	P	4	P D	0.903860047	D	1	0.100000001	0.100000001	0	1.91900003	1.91900003	0	6	AA
4422	J	4	J S	0.494668695	S	1	0.860000014	0.860000014	0	5.718999863	5.718999863	0	7	AA
4432	G	4	G J	0.119335173	J	1	0.239999995	0.239999995	0	3.351999998	3.351999998	0	8	AA
4442	S	4	S I	0.844726467	I	1	0.379999995	0.379999995	0	2.153000116	2.153000116	0	9	AA
4452	A	4	A D	0.41085931	D	1	0.300000012	0.300000012	0	1.68599999	1.68599999	0	10	AA
4462	O	4	O T	0.405559783	T	1	0.330000013	0.330000013	0	2.819000006	2.819000006	0	11	AA
4472	X	4	X W	0.58621692	W	1	0.170000002	0.170000002	0	2.752000093	2.752000093	0	12	AA
4482	B	4	B R	0.992142258	R	1	0.029999999	0.029999999	0	2.119999886	2.119999886	0	13	AA
4492	X	4	X D	0.355177806	D	1	0.270000011	0.270000011	0	2.186000109	2.186000109	0	14	AA
4502	Y	4	Y A	0.515150134	A	1	0.079999998	0.079999998	0	2.635999918	2.635999918	0	15	AA
4513	S	4	S B	0.209503047	B	1	0.300000012	0.300000012	0	1.569000006	1.569000006	0	16	AA
4522	J	4	J V	0.857446171	V	1	0.189999998	0.189999998	0	1.503000021	1.503000021	0	17	AA
4532	S	4	S N	0.266704318	N	1	0.079999998	0.079999998	0	1.386000037	1.386000037	0	18	AA
4542	Q	4	Q H	0.079670608	H	1	0.109999999	0.109999999	0	1.769999981	1.769999981	0	19	AA
4552	K	4	K T	0.86682444	T	1	0.029999999	0.029999999	0	1.63499999	1.63499999	0	20	AA
4562	K	4	K K	0.53226848	K	1	1	1	0	1.453999996	1.453999996	0	21	AA
4572	S	4	S P	0.305484449	P	1	0.25	0.25	0	1.886999965	1.886999965	0	22	AA
4582	A	4	A J	0.51624199	J	1	0.200000003	0.200000003	0	2.403000116	2.403000116	0	23	AA
4592	A	4	A H	0.71035761	H	1	0.140000001	0.140000001	0	1.335999966	1.335999966	0	24	AA
4602	B	4	B Q	0.36491697	Q	1	0.180000007	0.180000007	0	1.154000044	1.154000044	0	25	AA
4613	L	4	L H	0.096584363	H	1	0.349999994	0.349999994	0	2.102999926	2.102999926	0	26	AA
4622	D	4	D T	0.123279098	T	1	0.479999989	0.479999989	0	1.985999942	1.985999942	0	27	AA
4632	F	4	F F	0.026947037	F	1	1	1	0	1.82099998	1.82099998	0	28	AA
4642	P	4	P E	0.246989193	E	1	0.150000006	0.150000006	0	2.302000046	2.302000046	0	29	AA
4652	Z	4	Z C	0.025021313	C	1	0.109999999	0.109999999	0	2.003000021	2.003000021	0	30	AA
4662	J	4	J T	0.699761677	T	1	0.200000003	0.200000003	0	1.671000004	1.671000004	0	31	AA
4672	S	4	S Y	0.251316627	Y	1	0.050000001	0.050000001	0	1.802999973	1.802999973	0	32	AA
4682	W	4	W C	0.668482985	C	1	0.059999999	0.059999999	0	7.552000046	7.552000046	0	33	AA
4692	T	4	T F	0.112877311	F	1	0.029999999	0.029999999	0	3.854000092	3.854000092	0	34	AA
4702	Z	4	Z Z	0.932744227	Z	1	1	1	0	2.071000099	2.071000099	0	35	AA
4713	F	4	F V	0.185189201	V	1	0.129999995	0.129999995	0	1.769000053	1.769000053	0	36	AA
4722	E	4	E C	0.222930826	C	1	0.07	0.07	0	7.901000023	7.901000023	0	37	AA
4732	N	4	N O	0.488033268	O	1	0	0	0	1.853000045	1.853000045	0	38	AA
4742	C	4	C K	0.249940851	K	1	0.029999999	0.029999999	0	2.686000109	2.686000109	0	39	AA
4752	F	4	F I	0.644360235	I	1	0.050000001	0.050000001	0	2.569999933	2.569999933	0	40	AA
4762	T	4	T L	0.408534191	L	1	0.680000007	0.680000007	0	5.268000126	5.268000126	0	41	AA
4772	B	4	B S	0.245034595	S	1	0.370000005	0.370000005	0	1.853000045	1.853000045	0	42	AA
4782	Z	4	Z N	0.336260781	N	1	0.170000002	0.170000002	0	2.736000061	2.736000061	0	43	AA
4792	G	4	G M	0.901265244	M	1	0.119999997	0.119999997	0	5.635000229	5.635000229	0	44	AA
4802	Y	4	Y X	0.261731646	X	1	0.050000001	0.050000001	0	3.319000006	3.319000006	0	45	AA
4812	F	4	F E	0.540043861	E	1	0.230000004	0.230000004	0	3.950999975	3.950999975	0	46	AA
4822	O	4	O H	0.540293494	H	1	0.270000011	0.270000011	0	1.470000029	1.470000029	0	47	AA
4832	Y	4	Y D	0.106880571	D	1	0.079999998	0.079999998	0	1.587000012	1.587000012	0	48	AA
4842	K	4	K G	0.116518926	G	1	0.119999997	0.119999997	0	2.835999966	2.835999966	0	49	AA
4852	K	4	K H	0.411471573	H	1	0.129999995	0.129999995	0	1.802999973	1.802999973	0	50	AA
4862	K	4	K P	0.453192171	P	1	0.039999999	0.039999999	0	1.253000021	1.253000021	0	51	AA
4972	D	5	D M	0.368161342	M	1	0.07	0.07	0	2.719000101	2.719000101	0	0	AA
4982	Y	5	Y N	0.874675331	N	1	0.230000004	0.230000004	0	1.388000011	1.388000011	0	1	AA
4992	Q	5	Q A	0.648737154	A	1	0.219999999	0.219999999	0	1.735999942	1.735999942	0	2	AA
5002	B	5	B I	0.393315441	I	1	0.310000002	0.310000002	0	1.355000019	1.355000019	0	3	AA
5013	L	5	L C	0.524972674	C	1	0.230000004	0.230000004	0	1.32099998	1.32099998	0	4	AA
5022	V	5	V G	0.674708722	G	1	0.100000001	0.100000001	0	1.886000037	1.886000037	0	5	AA
5032	Q	5	Q J	0.291929533	J	1	0.189999998	0.189999998	0	1.468999982	1.468999982	0	6	AA
5042	V	5	V Z	0.454656789	Z	1	0.050000001	0.050000001	0	1.702999949	1.702999949	0	7	AA
5052	F	5	F B	0.777253537	B	1	0.029999999	0.029999999	0	2.835999966	2.835999966	0	8	AA
5062	Q	5	Q V	0.494488266	V	1	0.050000001	0.050000001	0	1.052999973	1.052999973	0	9	AA
5072	V	5	V T	0.05075518	T	1	0.100000001	0.100000001	0	2.719000101	2.719000101	0	10	AA
5082	W	5	W X	0.475267041	X	1	0.170000002	0.170000002	0	5.034999847	5.034999847	0	11	AA
5092	H	5	H Q	0.614158569	Q	1	0.209999993	0.209999993	0	1.638000011	1.638000011	0	12	AA
5102	K	5	K J	0.314168399	J	1	0.079999998	0.079999998	0	1.286000013	1.286000013	0	13	AA
5113	O	5	O C	0.619415656	C	1	0.25999999	0.25999999	0	2.052999973	2.052999973	0	14	AA
5122	K	5	K B	0.05616458	B	1	0.119999997	0.119999997	0	1.769999981	1.769999981	0	15	AA
5132	L	5	L A	0.262390858	A	1	0.270000011	0.270000011	0	2.519999981	2.519999981	0	16	AA
5142	V	5	V L	0.272589264	L	1	0.119999997	0.119999997	0	4.735000134	4.735000134	0	17	AA
5152	P	5	P K	0.059338234	K	1	0.050000001	0.050000001	0	2.253000021	2.253000021	0	18	AA
5162	G	5	G H	0.920637871	H	1	0.109999999	0.109999999	0	2.220999956	2.220999956	0	19	AA
