num_item,item, tipoEstimulo, cod_tipoEstimulo, tipo_pal, frec, frec_ac, num_caract, estr, acierto,TR
79,VELA,VELA,1,palabra,1,0,PEZ,1,0.9768064979
68,SOL,DOL,0,pseudopalabra,0,NA,NA,NA,NA
21,FOTO,FOTO,1,palabra,0,0,NA,NA,NA
63,ROCA,ROCA,1,palabra,0,0,NA,NA,NA
77,VACA,FADA,0,pseudopalabra,0,NA,NA,NA,NA
25,HUMO,NUGO,0,pseudopalabra,0,NA,NA,NA,NA
37,MAPA,MAPA,1,palabra,0,0,NA,NA,NA
49,PALA,SABA,0,pseudopalabra,0,NA,NA,NA,NA
75,UÑA,UÑA,1,palabra,1,0,PAN,1,1.30845024891
60,RATA,GADA,0,pseudopalabra,0,NA,NA,NA,NA
51,PAN,LAN,0,pseudopalabra,0,NA,NA,NA,NA
41,MOTO,SOCO,0,pseudopalabra,0,NA,NA,NA,NA
19,FILA,GISA,0,pseudopalabra,0,NA,NA,NA,NA
13,CINE,CEGE,0,pseudopalabra,0,NA,NA,NA,NA
17,DADO,DADO,1,palabra,1,0,BOCA,1,1.17634420167
61,RAYO,BAYE,0,pseudopalabra,0,NA,NA,NA,NA
66,SAL,SAL,1,palabra,0,0,NA,NA,NA
12,CENA,CIRA,0,pseudopalabra,0,NA,NA,NA,NA
76,UVA,IMA,0,pseudopalabra,0,NA,NA,NA,NA
33,LUPA,LUPA,1,palabra,1,1,LUPA,0,2.0268592356
29,LEÑA,LEÑA,1,palabra,1,0,LUPA,0,1.61104518699
69,SOPA,SOPA,1,palabra,1,1,SOPA,NA,NA
79,VELA,FENA,0,pseudopalabra,0,NA,NA,NA,NA
27,LANA,FALA,0,pseudopalabra,0,NA,NA,NA,NA
